idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,3,0,0,9.21,0.0,0.0,2,20
2.0,4,0,4,23.87,0.0,0.0,2,20
3.0,6,0,0,8.74,0.0,0.0,0,20
4.0,3,0,3,21.31,0.0,0.0,2,20
5.0,6,0,1,20.64,0.0,0.0,1,20
6.0,2,0,0,8.88,1.0,0.0,0,20
7.0,5,0,0,18.22,2.0,0.0,0,20
8.0,5,0,1,20.7,3.0,0.0,0,20
9.0,5,0,2,20.7,4.0,0.0,0,20
10.0,4,0,0,16.06,5.0,0.0,0,20
11.0,3,0,1,14.73,6.0,0.0,0,20
12.0,4,0,2,20.14,7.0,0.0,1,20
13.0,4,0,1,19.02,8.0,0.0,0,20
14.0,3,0,2,14.59,9.0,0.0,0,20
15.0,4,0,3,18.23,10.0,0.0,0,20
16.0,3,0,4,21.32,11.0,0.0,0,20
17.0,2,0,1,10.05,12.0,0.0,0,20
18.0,2,0,2,10.34,13.0,0.0,0,20
19.0,1,0,0,5.2,14.0,0.0,0,20
20.0,2,0,4,17.88,15.0,0.0,1,20
21.0,2,0,3,14.84,16.0,0.0,0,20
22.0,5,0,3,20.39,17.0,0.0,0,20
23.0,5,0,4,15.83,18.0,0.0,0,20
24.0,6,0,2,16.53,19.0,0.0,0,20
25.0,6,0,3,21.73,20.0,0.0,0,20
