idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,4,0,1,15.89,0.0,0.0,2,20
2.0,3,0,2,13.91,0.0,0.0,2,20
3.0,6,0,0,19.83,0.0,0.0,0,20
4.0,3,0,3,16.63,0.0,0.0,1,20
5.0,3,0,0,9.33,0.0,0.0,1,20
6.0,5,0,0,16.8,1.0,0.0,0,20
7.0,3,0,1,11.09,2.0,0.0,0,20
8.0,4,0,0,13.08,3.0,0.0,0,20
9.0,2,0,2,11.38,4.0,0.0,1,20
10.0,4,0,2,14.07,5.0,0.0,0,20
11.0,4,0,3,14.54,6.0,0.0,0,20
12.0,6,0,1,22.62,7.0,0.0,0,20
13.0,5,0,2,22.03,8.0,0.0,1,20
14.0,4,0,4,23.84,9.0,0.0,0,20
15.0,5,0,1,16.79,10.0,0.0,0,20
16.0,2,0,0,5.78,11.0,0.0,0,20
17.0,1,0,0,5.19,12.0,0.0,0,20
18.0,5,0,3,21.12,13.0,0.0,0,20
19.0,5,0,4,17.57,14.0,0.0,0,20
20.0,2,0,1,9.97,15.0,0.0,0,20
21.0,2,0,3,12.04,16.0,0.0,0,20
22.0,2,0,4,16.81,17.0,0.0,0,20
23.0,1,0,2,11.15,18.0,0.0,1,20
24.0,1,0,1,6.75,19.0,0.0,0,20
25.0,3,0,4,20.27,20.0,0.0,0,20
