idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,6,0,0,20.78,0.0,0.0,1,20
2.0,4,0,0,12.15,0.0,0.0,2,20
3.0,4,0,4,23.45,0.0,0.0,2,20
4.0,1,0,0,6.13,0.0,0.0,1,20
5.0,6,0,1,20.53,0.0,0.0,1,20
6.0,5,0,2,19.8,1.0,0.0,1,20
7.0,5,0,0,17.34,2.0,0.0,0,20
8.0,4,0,3,21.33,3.0,0.0,1,20
9.0,4,0,1,14.58,4.0,0.0,0,20
10.0,3,0,0,9.59,5.0,0.0,0,20
11.0,4,0,2,14.87,6.0,0.0,0,20
12.0,1,0,3,11.45,7.0,0.0,1,20
13.0,1,0,2,8.65,8.0,0.0,1,20
14.0,5,0,1,17.67,9.0,0.0,0,20
15.0,2,0,0,5.65,10.0,0.0,0,20
16.0,3,0,2,14.71,11.0,0.0,1,20
17.0,5,0,3,18.5,12.0,0.0,0,20
18.0,3,0,3,16.33,13.0,0.0,1,20
19.0,3,0,1,13.36,14.0,0.0,0,20
20.0,3,0,4,16.6,15.0,0.0,0,20
21.0,1,0,4,13.16,16.0,0.0,0,20
22.0,2,0,2,10.29,17.0,0.0,1,20
23.0,1,0,1,6.83,18.0,0.0,0,20
24.0,5,0,4,15.81,19.0,0.0,0,20
25.0,2,0,1,9.04,20.0,0.0,0,20
