idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,0,6.21,0.0,0.0,1,20
2.0,4,0,0,13.84,0.0,0.0,2,20
3.0,6,0,1,23.98,0.0,0.0,1,20
4.0,3,0,0,9.35,0.0,0.0,2,20
5.0,5,0,0,19.2,0.0,0.0,2,20
6.0,5,0,1,21.84,1.0,0.0,1,20
7.0,6,0,0,23.63,2.0,0.0,0,20
8.0,5,0,2,20.45,3.0,0.0,0,20
9.0,3,0,1,14.23,4.0,0.0,0,20
10.0,3,0,2,14.48,5.0,0.0,0,20
11.0,3,0,3,13.3,6.0,0.0,0,20
12.0,2,0,4,18.86,7.0,0.0,1,20
13.0,2,0,0,5.23,8.0,0.0,0,20
14.0,2,0,3,13.88,9.0,0.0,1,20
15.0,2,0,1,8.73,10.0,0.0,0,20
16.0,2,0,2,10.33,11.0,0.0,0,20
17.0,5,0,3,18.96,12.0,0.0,0,20
18.0,3,0,4,23.07,13.0,0.0,0,20
19.0,4,0,1,15.24,14.0,0.0,0,20
20.0,1,0,1,9.28,15.0,0.0,0,20
21.0,4,0,2,20.32,16.0,0.0,0,20
22.0,1,0,2,6.11,17.0,0.0,0,20
23.0,4,0,3,22.38,18.0,0.0,0,20
24.0,1,0,3,6.37,19.0,0.0,0,20
25.0,4,0,4,23.98,20.0,0.0,0,20
