idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,5,0,0,14.79,0.0,0.0,2,20
2.0,2,0,4,15.3,0.0,0.0,2,20
3.0,1,0,0,12.7,0.0,0.0,0,20
4.0,6,0,0,18.52,0.0,0.0,1,20
5.0,4,0,2,15.37,0.0,0.0,2,20
6.0,2,0,0,6.83,1.0,0.0,0,20
7.0,1,0,1,18.4,2.0,0.0,0,20
8.0,1,0,2,20.95,3.0,0.0,0,20
9.0,1,0,3,20.66,4.0,0.0,0,20
10.0,2,0,1,8.73,5.0,0.0,0,20
11.0,1,0,4,12.67,6.0,0.0,0,20
12.0,4,0,0,9.97,7.0,0.0,0,20
13.0,3,0,0,10.41,8.0,0.0,0,20
14.0,2,0,2,5.26,9.0,0.0,0,20
15.0,4,0,3,21.34,10.0,0.0,1,20
16.0,2,0,3,6.95,11.0,0.0,0,20
17.0,4,0,1,10.93,12.0,0.0,0,20
18.0,3,0,1,9.44,13.0,0.0,0,20
19.0,3,0,2,11.71,14.0,0.0,0,20
20.0,3,0,3,10.13,15.0,0.0,0,20
21.0,5,0,1,15.57,16.0,0.0,0,20
22.0,3,0,4,12.03,17.0,0.0,0,20
23.0,6,0,1,20.27,18.0,0.0,0,20
24.0,4,0,4,21.93,19.0,0.0,0,20
25.0,5,0,2,9.49,20.0,0.0,0,20
