idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,0,6.82,0.0,0.0,0,20
2.0,6,0,0,21.4,0.0,0.0,0,20
3.0,6,0,1,21.05,0.0,0.0,1,20
4.0,2,0,2,8.2,0.0,0.0,2,20
5.0,2,0,0,6.27,0.0,0.0,0,20
6.0,3,0,0,7.6,1.0,0.0,0,20
7.0,6,0,2,19.62,2.0,0.0,0,20
8.0,2,0,1,6.17,3.0,0.0,0,20
9.0,3,0,4,20.55,4.0,0.0,1,20
10.0,1,0,1,5.71,5.0,0.0,0,20
11.0,5,0,2,23.11,6.0,0.0,1,20
12.0,5,0,0,15.9,7.0,0.0,0,20
13.0,4,0,0,10.45,8.0,0.0,0,20
14.0,5,0,1,16.77,9.0,0.0,0,20
15.0,4,0,4,23.55,10.0,0.0,1,20
16.0,4,0,1,13.49,11.0,0.0,0,20
17.0,4,0,3,20.53,12.0,0.0,1,20
18.0,4,0,2,18.95,13.0,0.0,0,20
19.0,2,0,3,12.57,14.0,0.0,0,20
20.0,3,0,3,18.02,15.0,0.0,1,20
21.0,3,0,2,12.75,16.0,0.0,1,20
22.0,1,0,3,8.97,17.0,0.0,1,20
23.0,3,0,1,9.76,18.0,0.0,0,20
24.0,1,0,4,9.95,19.0,0.0,0,20
25.0,1,0,2,7.13,20.0,0.0,0,20
