idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,6,0,0,13.93,0.0,0.0,0,20
2.0,1,0,1,5.26,0.0,0.0,1,20
3.0,4,0,0,8.83,0.0,0.0,0,20
4.0,1,0,0,7.8,0.0,0.0,1,20
5.0,5,0,0,15.21,0.0,0.0,2,20
6.0,3,0,0,7.66,1.0,0.0,0,20
7.0,4,0,1,11.09,2.0,0.0,0,20
8.0,3,0,4,18.46,3.0,0.0,1,20
9.0,4,0,4,23.75,4.0,0.0,1,20
10.0,3,0,1,8.36,5.0,0.0,0,20
11.0,4,0,2,16.2,6.0,0.0,0,20
12.0,2,0,0,5.71,7.0,0.0,0,20
13.0,6,0,1,21.92,8.0,0.0,0,20
14.0,1,0,2,6.43,9.0,0.0,0,20
15.0,2,0,1,7.77,10.0,0.0,0,20
16.0,3,0,2,10.79,11.0,0.0,0,20
17.0,4,0,3,22.71,12.0,0.0,0,20
18.0,3,0,3,16.52,13.0,0.0,0,20
19.0,2,0,3,9.96,14.0,0.0,1,20
20.0,1,0,4,9.52,15.0,0.0,1,20
21.0,5,0,2,22.53,16.0,0.0,1,20
22.0,5,0,1,15.67,17.0,0.0,0,20
23.0,2,0,2,7.53,18.0,0.0,0,20
24.0,5,0,3,16.32,19.0,0.0,0,20
25.0,1,0,3,7.39,20.0,0.0,0,20
