idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,21.05,0,21.05,0,0,20
2,1,0,0,13.81,0,13.81,0,0,20
3,4,0,0,8.25,0,8.25,0,0,20
4,2,0,0,8.97,0,8.97,0,0,20
5,4,0,1,19.39,0,19.39,0,0,20
6,2,0,1,7.08,0,7.08,1,0,20
7,2,0,2,14.13,0,14.13,2,0,20
8,5,0,0,20.56,0,20.56,3,0,20
9,2,0,3,13.8,0,13.8,4,0,20
10,6,0,1,22.32,0,22.32,5,0,20
11,3,0,0,10.96,0,10.96,6,0,20
12,4,0,2,20.15,0,20.15,7,0,20
13,1,0,1,8.95,0,8.95,8,0,20
14,5,0,1,16.77,0,16.77,9,0,20
15,6,0,2,22.59,0,22.59,10,0,20
16,6,0,3,22.33,0,22.33,11,0,20
17,3,0,1,16.73,0,16.73,12,0,20
18,4,0,3,20.69,0,20.69,13,0,20
19,1,0,2,10.77,0,10.77,14,0,20
20,3,0,2,8.1,0,8.1,15,0,20
21,2,0,4,22.6,0,22.6,16,0,20
22,5,0,2,13.21,0,13.21,17,0,20
23,5,0,3,17.78,0,17.78,18,0,20
24,5,0,4,17.09,0,17.09,19,0,20
25,3,0,3,20.26,0,20.26,20,0,20
26,1,0,3,14.1,0,14.1,21,0,20
27,6,0,4,17.67,0,17.67,22,0,20
