idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,6.52,0,6.52,0,1,20
2,6,0,0,19.46,0,19.46,0,1,20
3,5,0,0,13.89,0,13.89,0,1,20
4,3,0,0,12.18,0,12.18,0,1,20
5,6,0,1,22.82,0,22.82,0,1,20
6,4,0,0,9.34,0,9.34,1,0,20
7,1,0,0,5.56,0,5.56,2,0,20
8,4,0,1,9.47,0,9.47,3,0,20
9,5,0,1,15.17,0,15.17,4,0,20
10,3,0,1,11.39,0,11.39,5,0,20
11,1,0,1,5.9,0,5.9,6,0,20
12,4,0,2,8.83,0,8.83,7,0,20
13,5,0,2,17.9,0,17.9,8,0,20
14,3,0,2,12.96,0,12.96,9,0,20
15,1,0,2,7.19,0,7.19,10,0,20
16,6,0,2,23.39,0,23.39,11,0,20
17,6,0,3,23.03,0,23.03,12,0,20
18,2,0,1,5.55,0,5.55,13,0,20
19,3,0,3,14.6,0,14.6,14,0,20
20,6,0,4,23.82,0,23.82,15,0,20
21,1,0,3,6.53,0,6.53,16,0,20
22,4,0,3,22.06,0,22.06,17,0,20
23,2,0,2,17.18,0,17.18,18,0,20
24,3,0,4,14.41,0,14.41,19,0,20
25,1,0,4,8.95,0,8.95,20,0,20
