idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,22.77,0,22.77,0,0,20
2,2,0,0,23.23,0,23.23,0,0,20
3,3,0,2,15.02,0,15.02,0,1,20
4,3,0,0,5.68,0,5.68,0,0,20
5,3,0,1,11.18,0,11.18,0,1,20
6,5,0,0,15.5,0,15.5,1,0,20
7,1,0,0,10.53,0,10.53,2,0,20
8,6,0,0,20.92,0,20.92,3,0,20
9,1,0,1,7.16,0,7.16,4,0,20
10,1,0,2,6.39,0,6.39,5,0,20
11,2,0,1,13.2,0,13.2,6,0,20
12,5,0,1,16.07,0,16.07,7,0,20
13,1,0,3,5.03,0,5.03,8,0,20
14,4,0,1,11.84,0,11.84,9,0,20
15,4,0,2,13.33,0,13.33,10,0,20
16,6,0,1,9.52,0,9.52,11,0,20
17,3,0,3,17.81,0,17.81,12,0,20
18,5,0,2,18.12,0,18.12,13,0,20
19,5,0,3,16.79,0,16.79,14,0,20
20,4,0,3,15.39,0,15.39,15,0,20
21,2,0,2,7.48,0,7.48,16,0,20
22,1,0,4,5.88,0,5.88,17,0,20
23,3,0,4,19.92,0,19.92,18,0,20
24,4,0,4,23.67,0,23.67,19,0,20
25,6,0,2,18.65,0,18.65,20,0,20
