idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,18.59,0,18.59,0,0,20
2,4,0,0,10.13,0,10.13,0,0,20
3,5,0,0,6.09,0,6.09,0,0,20
4,1,0,0,14.98,0,14.98,0,1,20
5,5,0,1,23.53,0,23.53,0,0,20
6,2,0,0,10.63,0,10.63,1,0,20
7,6,0,0,5.15,0,5.15,2,0,20
8,6,0,1,8.26,0,8.26,3,0,20
9,3,0,1,20.49,0,20.49,4,0,20
10,6,0,2,9.15,0,9.15,5,0,20
11,3,0,2,23.32,0,23.32,6,0,20
12,1,0,1,20.68,0,20.68,7,0,20
13,6,0,3,18.11,0,18.11,8,0,20
14,4,0,1,15.45,0,15.45,9,0,20
15,2,0,1,12.8,0,12.8,10,0,20
16,4,0,2,16.58,0,16.58,11,0,20
17,3,0,3,21.82,0,21.82,12,0,20
18,1,0,2,12.77,0,12.77,13,0,20
19,4,0,3,23.43,0,23.43,14,0,20
20,1,0,3,14.49,0,14.49,15,0,20
21,2,0,2,12.06,0,12.06,16,0,20
22,2,0,3,12.99,0,12.99,17,0,20
23,1,0,4,20.41,0,20.41,18,0,20
24,5,0,2,5.76,0,5.76,19,0,20
25,2,0,4,12.56,0,12.56,20,0,20
