idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,7.49,0,7.49,0,0,20
2,2,0,0,11.4,0,11.4,0,0,20
3,4,0,0,12.73,0,12.73,0,1,20
4,6,0,0,10.84,0,10.84,0,0,20
5,3,0,0,6.3,0,6.3,0,1,20
6,1,0,0,6.75,0,6.75,1,0,20
7,1,0,1,8.3,0,8.3,2,0,20
8,2,0,1,12.74,0,12.74,3,0,20
9,1,0,2,9.64,0,9.64,4,0,20
10,2,0,2,19.97,0,19.97,5,0,20
11,4,0,1,18.93,0,18.93,6,0,20
12,4,0,2,22.83,0,22.83,7,0,20
13,6,0,1,23.79,0,23.79,8,0,20
14,1,0,3,20.12,0,20.12,9,0,20
15,5,0,1,19.18,0,19.18,10,0,20
16,5,0,2,18.92,0,18.92,11,0,20
17,1,0,4,19.48,0,19.48,12,0,20
18,3,0,1,14.96,0,14.96,13,0,20
19,3,0,2,14.03,0,14.03,14,0,20
20,3,0,3,13.79,0,13.79,15,0,20
21,4,0,3,22.27,0,22.27,16,0,20
22,6,0,2,9.59,0,9.59,17,0,20
23,4,0,4,23.56,0,23.56,18,0,20
24,3,0,4,16.3,0,16.3,19,0,20
25,6,0,3,18.15,0,18.15,20,0,20
