idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,7.21,0,7.21,0,0,20
2,6,0,0,13.4,0,13.4,0,0,20
3,4,0,0,11.78,0,11.78,0,0,20
4,1,0,0,5.05,0,5.05,0,0,20
5,1,0,1,6.71,0,6.71,0,0,20
6,2,0,1,15.1,0,15.1,0,0,20
7,1,0,2,7.57,0,7.57,0,0,20
8,4,0,1,21.81,0,21.81,0,0,20
9,5,0,0,7.82,0,7.82,0,0,20
10,6,0,1,22.78,0,22.78,0,0,20
11,1,0,3,13.97,0,13.97,1,0,20
12,3,0,0,11.74,0,11.74,2,0,20
13,3,0,1,11.51,0,11.51,3,0,20
14,3,0,2,19.13,0,19.13,4,0,20
15,4,0,2,22.93,0,22.93,5,0,20
16,6,0,2,22.21,0,22.21,6,0,20
17,5,0,1,16.79,0,16.79,7,0,20
18,5,0,2,18.32,0,18.32,8,0,20
19,5,0,3,17.1,0,17.1,9,0,20
20,5,0,4,17.63,0,17.63,10,0,20
21,2,0,2,17.47,0,17.47,11,0,20
22,1,0,4,14.07,0,14.07,12,0,20
23,2,0,3,13.6,0,13.6,13,0,20
24,3,0,3,22.86,0,22.86,14,0,20
25,6,0,3,19.03,0,19.03,15,0,20
