idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,20.94,0,20.94,0,0,20
2,3,0,0,15.72,0,15.72,0,0,20
3,2,0,0,21.01,0,21.01,0,0,20
4,6,0,0,19.32,0,19.32,0,0,20
5,3,0,1,18.24,0,18.24,0,1,20
6,1,0,0,13.29,0,13.29,0,0,20
7,1,0,1,20.64,0,20.64,0,0,20
8,4,0,0,13.58,0,13.58,1,0,20
9,2,0,1,6.84,0,6.84,2,0,20
10,4,0,1,17.49,0,17.49,3,0,20
11,2,0,2,6.58,0,6.58,4,0,20
12,2,0,3,7.73,0,7.73,5,0,20
13,4,0,2,21.7,0,21.7,6,0,20
14,4,0,3,21.22,0,21.22,7,0,20
15,5,0,1,9.66,0,9.66,8,0,20
16,6,0,1,20.8,0,20.8,9,0,20
17,6,0,2,21.86,0,21.86,10,0,20
18,1,0,2,7.33,0,7.33,11,0,20
19,1,0,3,10.49,0,10.49,12,0,20
20,1,0,4,12.31,0,12.31,13,0,20
21,3,0,2,12.47,0,12.47,14,0,20
22,6,0,3,22.85,0,22.85,15,0,20
23,5,0,2,14.59,0,14.59,16,0,20
