Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.453369, -0.016676, 110.849693, -0.092736, 0.006781, 0.000555, 14.900000, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.554932, -0.003945, 110.633873, 0.048274, 0.000002, -0.003847, 5.960000, 0, 0, 0.000000, 0
3, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 750.971252, -0.000355, 115.677078, -2.808696, -0.000734, -0.005724, 13.890000, 0, 0, 0.000000, 0
4, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 509.323578, -0.001762, 118.761780, -4.524589, -0.037976, -0.022278, 13.110000, 0, 0, 1.000000, 1
5, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 280.052795, -0.004213, 119.004776, -4.501805, -0.023856, 0.020773, 8.450000, 0, 0, 2.000000, 2
6, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 298.366241, 0.380198, 339.870850, -4.920550, -0.043356, 0.047048, 9.990000, 0, 0, 3.000000, 3
7, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.218628, -0.035486, 331.985321, 0.150224, 0.000000, -0.012989, 7.340000, 0, 0, 4.000000, 4
8, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.980591, -0.004379, 110.722702, 0.023793, 0.000016, -0.003964, 6.340000, 0, 0, 5.000000, 5
9, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 762.066650, -0.063650, 336.880035, -2.874520, -0.000717, -0.015025, 18.010000, 0, 0, 6.000000, 6
10, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.808838, -0.030223, 332.216339, 0.082367, 0.000016, -0.009074, 9.600000, 0, 0, 7.000000, 7
11, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 528.250305, -0.169979, 339.339996, -4.719759, -0.057854, -0.018930, 13.730000, 0, 0, 8.000000, 8
12, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 776.812256, -0.079836, 560.403503, -4.107348, -0.066428, -0.026932, 19.190001, 0, 0, 9.000000, 9
13, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 317.264404, 0.290251, 560.186218, -4.799238, -0.060753, 0.041752, 11.460000, 0, 0, 10.000000, 10
14, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 334.935730, 0.412310, 781.025269, -4.688783, -0.067719, 0.054460, 23.260000, 0, 0, 11.000000, 11
15, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 997.005554, 0.013568, 332.364044, -0.093399, -0.068135, 0.001486, 9.120000, 0, 0, 12.000000, 12
16, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1490.513794, -0.099947, 553.433350, 0.224380, -0.000028, -0.019793, 7.840000, 0, 0, 13.000000, 13
17, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 546.624329, -0.259021, 560.011963, -4.590701, -0.062502, -0.020551, 18.559999, 0, 0, 14.000000, 14
18, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 564.285889, -0.329807, 780.862732, -4.566661, -0.068086, -0.019949, 19.900000, 0, 0, 15.000000, 15
19, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1242.444580, -0.069787, 553.798279, 0.101384, 0.000000, -0.011076, 9.650000, 0, 0, 16.000000, 16
20, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1489.571533, -0.183258, 775.001221, 0.255166, -0.000063, -0.022971, 8.260000, 0, 0, 17.000000, 17
