Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1000.174377, -0.018539, 115.891747, -2.928937, 0.004128, -0.013291, 10.410000, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.643188, -0.002468, 110.682800, -0.158186, -0.000490, -0.003459, 20.219999, 0, 0, 0.000000, 0
3, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1492.150269, -0.005150, 331.857208, -0.198368, -0.003876, -0.007246, 18.360001, 0, 0, 0.000000, 0
4, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1011.505432, -0.068835, 337.033234, -2.756595, -0.011400, -0.020663, 23.570000, 0, 0, 0.000000, 0
5, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1492.801880, -0.040277, 553.154602, -0.194298, -0.004066, -0.009921, 22.639999, 0, 0, 0.000000, 0
6, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1493.701172, -0.099533, 774.359131, -0.299095, -0.004224, -0.018235, 8.380000, 0, 0, 1.000000, 1
7, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 756.252441, -0.010374, 120.148621, -5.483756, 0.008223, -0.001052, 7.210000, 0, 0, 2.000000, 2
8, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1243.353638, -0.000008, 110.205856, -0.469736, -0.006637, -0.001623, 6.160000, 0, 0, 3.000000, 3
9, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1244.957520, -0.029185, 331.120148, -0.188677, -0.012517, -0.012250, 11.500000, 0, 0, 4.000000, 4
10, 1491.600098, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1495.036011, -0.180882, 995.849731, -0.173861, -0.004182, -0.022251, 20.350000, 0, 0, 5.000000, 5
11, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1245.375854, -0.107753, 552.502014, 0.025461, -0.013121, -0.023223, 19.410000, 0, 0, 6.000000, 6
12, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 524.282043, -0.169364, 119.735443, -5.349795, -0.060411, 0.005043, 5.990000, 0, 0, 7.000000, 7
13, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 545.836426, -0.163648, 340.130920, -5.478304, -0.065016, 0.000905, 10.000000, 0, 0, 8.000000, 8
14, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 568.700806, -0.201433, 560.438171, -5.356885, -0.002865, -0.007062, 12.650000, 0, 0, 9.000000, 9
15, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1245.183838, -0.205941, 774.068726, 0.061353, -0.013114, -0.027409, 22.740000, 0, 0, 10.000000, 10
16, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 777.422424, 0.001001, 340.152802, -5.412380, -0.003143, -0.008519, 9.600000, 0, 0, 11.000000, 11
17, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 798.097351, -0.063475, 560.631958, -5.339417, -0.010943, -0.012183, 23.549999, 0, 0, 12.000000, 12
18, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 589.215210, -0.249586, 781.128967, -5.376297, -0.007862, -0.006419, 18.660000, 0, 0, 13.000000, 13
19, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 295.957001, -0.189605, 136.108856, -5.372523, -0.036785, 0.211982, 5.530000, 0, 0, 14.000000, 14
20, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 317.719147, 0.477838, 356.943634, -5.521933, -0.064145, 0.217536, 7.420000, 0, 0, 15.000000, 15
