idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,1,16.17,0,16.17,0,1,20
2,1,0,3,19.22,0,19.22,0,1,20
3,1,0,0,16.83,0,16.83,0,0,20
4,2,0,0,20.6,0,20.6,0,0,20
5,1,0,1,16.18,0,16.18,0,0,20
6,2,0,3,23.5,0,23.5,0,1,20
7,2,0,1,20.3,0,20.3,0,0,20
8,2,0,2,21.2,0,21.2,0,1,20
9,1,0,2,16.64,0,16.64,0,0,20
10,3,0,0,6.15,0,6.15,0,1,20
11,3,0,2,18.54,0,18.54,1,0,20
12,4,0,0,10.81,0,10.81,2,0,20
13,1,0,4,22.44,0,22.44,3,0,20
14,5,0,0,6.18,0,6.18,4,0,20
15,3,0,3,20.55,0,20.55,5,0,20
16,4,0,1,17.42,0,17.42,6,0,20
17,5,0,1,9.77,0,9.77,7,0,20
18,6,0,0,7.9,0,7.9,8,0,20
19,5,0,2,9.93,0,9.93,9,0,20
20,6,0,1,9.59,0,9.59,10,0,20
21,5,0,3,14.83,0,14.83,11,0,20
22,3,0,4,21.54,0,21.54,12,0,20
23,6,0,2,10.75,0,10.75,13,0,20
24,6,0,3,12.62,0,12.62,14,0,20
25,4,0,2,23.28,0,23.28,15,0,20
