Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1284.808350, -1.072302, 488.234375, -42.151672, 0.176994, 0.425474, 15.170000, 0, 15.000000, 0, 0, 0
2, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1256.184326, 1.889377, 113.296440, 0.007264, -0.203114, 0.014226, 9.290000, 0, 9.000000, 0, 0, 0
3, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1011.897705, -0.667016, 570.313354, -87.702141, 178.871658, -179.070374, 11.660000, 0, 11.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 276.592560, 0.277723, 117.170509, -2.498873, 0.054743, -0.002742, 5.870000, 0, 5.000000, 0, 0, 0
5, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1490.544067, 0.475443, 368.956360, -43.942169, 0.130636, 0.182364, 10.070000, 0, 10.000000, 0, 0, 0
6, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1871.793579, 4.565596, 378.589447, -60.749504, -0.872785, 4.872706, 12.860000, 0, 12.000000, 0, 0, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 286.058655, 0.184461, 343.288361, -2.350686, 0.081154, -0.037042, 22.590000, 0, 22.000000, 0, 0, 0
8, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.743530, 0.041534, 113.134590, 0.002222, -0.004783, 0.000643, 11.880000, 0, 11.000000, 0, 0, 0
9, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2220.422363, -19.954519, 349.592529, -86.869499, -176.479126, -179.249985, 12.820000, 0, 12.000000, 0, 0, 0
10, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 750.541748, -0.381905, 339.380615, -0.004650, 0.010203, 0.007468, 9.010000, 0, 9.000000, 0, 0, 0
11, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2525.715820, -9.108503, 351.238525, -86.378090, -178.153381, 176.906067, 18.790001, 0, 18.000000, 0, 0, 0
12, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 781.828918, -0.651252, 567.658630, -89.600822, -177.778336, 177.570267, 14.330000, 0, 14.000000, 0, 0, 0
13, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1290.317993, 2.651592, 807.811035, -39.599545, 179.365875, -179.529205, 17.360001, 0, 17.000000, 0, 0, 0
14, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1483.700684, 10.524466, 674.223450, -39.580364, -177.034073, 178.172821, 21.440001, 0, 21.000000, 0, 0, 0
15, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1740.623535, 5.734360, 567.020752, 29.502722, 5.358743, 2.988416, 17.969999, 0, 17.000000, 0, 0, 0
16, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 506.131012, -0.127102, 117.681427, -2.351371, 0.098281, -0.006523, 23.480000, 0, 23.000000, 0, 0, 0
17, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 517.240845, -0.136682, 343.588623, -2.299433, 0.010743, -0.008819, 23.740000, 0, 23.000000, 0, 0, 0
18, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1000.610535, -0.073347, 117.126839, -2.401841, 0.009157, -0.009555, 13.100000, 0, 13.000000, 0, 0, 0
19, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1016.781494, -0.435977, 342.648956, -2.465808, 0.002719, -0.037267, 16.889999, 0, 16.000000, 0, 0, 0
20, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1609.897217, 0.019662, 160.908112, -45.776276, 0.092633, 0.032924, 7.980000, 0, 7.000000, 0, 0, 0
21, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1956.234131, 0.654519, 114.875793, -89.850311, -0.254233, -0.078873, 7.810000, 0, 7.000000, 0, 0, 0
22, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2258.487549, 0.858969, 115.380905, -89.354500, -179.778320, -179.603409, 9.870000, 0, 9.000000, 0, 0, 0
23, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2556.662598, -3.392467, 120.780464, -86.486435, -178.610016, -179.646866, 12.630000, 0, 12.000000, 0, 0, 0
