Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 288.945953, -0.292974, 119.742157, -3.354488, 0.039345, -0.008519, 7.670000, 0, 7.000000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 302.757843, -0.335830, 345.266602, -3.562529, 0.032425, -0.012182, 22.230000, 0, 22.000000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 518.300049, -0.386336, 118.778290, -3.416038, 0.020770, -0.009209, 9.160000, 0, 9.000000, 0, 0, 0
4, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 532.499695, -0.573645, 344.619568, -3.463465, 0.039941, 0.001726, 10.570000, 0, 10.000000, 0, 0, 0
5, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 544.431580, -0.145576, 572.966919, -2.318452, 0.011254, -0.022440, 21.760000, 0, 21.000000, 0, 0, 0
6, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 752.569336, -0.214351, 116.402542, -2.625132, 0.029153, -0.039872, 7.660000, 0, 7.000000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 763.827148, -0.257016, 341.779541, -2.414868, -0.005677, -0.006677, 19.690001, 0, 19.000000, 0, 0, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 997.407898, -0.039376, 113.534218, -1.052508, 0.006459, -0.001105, 11.180000, 0, 11.000000, 0, 0, 0
9, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.934082, -0.012852, 112.886253, 0.083151, -0.000018, -0.010337, 7.860000, 0, 7.000000, 0, 0, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1001.621155, -0.023359, 338.995850, -0.956335, -0.045872, -0.026946, 17.639999, 0, 17.000000, 0, 0, 0
11, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 773.766113, -0.233834, 567.793884, -2.206622, -0.057955, -0.020543, 21.600000, 0, 21.000000, 0, 0, 0
12, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 315.054565, -0.277923, 573.493958, -2.413644, 0.019042, 0.000824, 22.889999, 0, 22.000000, 0, 0, 0
13, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 577.154175, 1.912138, 800.330322, -1.334648, -1.544360, 0.021039, 21.930000, 0, 21.000000, 0, 0, 0
14, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.427002, -0.096414, 338.822815, 0.201875, -0.000058, -0.033458, 10.640000, 0, 10.000000, 0, 0, 0
15, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.490479, -0.259780, 564.868652, 0.280208, -0.000105, -0.049188, 12.210000, 0, 12.000000, 0, 0, 0
16, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1005.407166, -0.161778, 564.705139, -0.842643, -0.062038, -0.039783, 19.170000, 0, 19.000000, 0, 0, 0
17, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.303711, -0.469461, 791.036133, 0.311610, -0.000122, -0.056408, 12.980000, 0, 12.000000, 0, 0, 0
18, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.974976, -0.005784, 113.165756, 0.032573, 0.000002, -0.004052, 9.230000, 0, 9.000000, 0, 0, 0
19, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.831177, -0.025320, 339.368896, 0.031438, 0.000022, -0.005304, 12.880000, 0, 12.000000, 0, 0, 0
20, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1007.014343, 0.421396, 790.936462, -0.765988, 0.292531, -0.052508, 21.370001, 0, 21.000000, 0, 0, 0
