Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 263.187683, -0.025252, 124.291367, -5.984841, -0.014663, -0.016844, 17.180000, 0, 17.000000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 505.167145, -0.013522, 118.781311, -3.604313, -0.029251, 0.013089, 16.180000, 0, 16.000000, 0, 0, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 750.536926, -0.058488, 116.133484, -2.095946, 0.010637, -0.015366, 12.210000, 0, 12.000000, 0, 0, 0
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.835022, -0.044665, 113.412178, -0.864129, -0.000588, -0.010329, 7.660000, 0, 7.000000, 0, 0, 0
5, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1007.550598, -0.215086, 345.779602, -4.689915, 0.005791, -0.040153, 9.190000, 0, 9.000000, 0, 0, 0
6, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1027.325073, -0.522009, 571.836914, -5.433993, 0.012522, -0.061224, 11.850000, 0, 11.000000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 758.949280, -0.154987, 341.779846, -2.254645, -0.004085, -0.050264, 14.080000, 0, 14.000000, 0, 0, 0
8, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1245.142822, 0.015574, 113.132370, -0.141210, 0.011538, 0.006973, 5.570000, 0, 5.000000, 0, 0, 0
9, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.995239, -0.001680, 113.182068, 0.005631, 0.000005, -0.001016, 5.320000, 0, 5.000000, 0, 0, 0
10, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 286.581970, -0.104153, 349.203033, -5.933113, -0.004291, -0.020317, 21.200001, 0, 21.000000, 0, 0, 0
11, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1049.427734, -0.710154, 797.089355, -5.696713, 0.032357, -0.047226, 12.640000, 0, 12.000000, 0, 0, 0
12, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 520.551147, -0.230227, 343.763611, -3.529845, -0.001192, -0.071578, 18.080000, 0, 18.000000, 0, 0, 0
13, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 768.030518, -0.351655, 567.474609, -2.270962, -0.034552, -0.055149, 15.260000, 0, 15.000000, 0, 0, 0
14, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1076.833984, -1.006833, 1021.658936, -5.662011, 0.293427, -0.057220, 14.470000, 0, 14.000000, 0, 0, 0
15, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 535.205078, -0.743938, 569.428040, -3.440521, 0.012795, -0.096636, 20.959999, 0, 20.000000, 0, 0, 0
16, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 306.010376, -0.169181, 579.258118, -3.627929, 0.012511, -0.036547, 22.549999, 0, 22.000000, 0, 0, 0
17, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1245.760254, 0.060852, 339.352203, -0.131393, 0.001877, 0.001830, 10.120000, 0, 10.000000, 0, 0, 0
18, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 319.434448, -0.311943, 805.936523, -3.162121, 0.017712, -0.035918, 23.830000, 0, 23.000000, 0, 0, 0
19, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 548.732605, -1.045666, 796.396423, -2.784531, 0.017863, -0.083472, 22.950001, 0, 22.000000, 0, 0, 0
20, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 778.895142, -0.967494, 793.241821, -2.181177, 0.012478, -0.072892, 20.520000, 0, 20.000000, 0, 0, 0
