Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 282.858276, -0.339001, 119.186081, -3.611482, 0.084153, -0.069596, 5.810000, 0, 5.000000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 298.027344, -0.760495, 344.713898, -4.037814, 0.009879, -0.051715, 18.490000, 0, 18.000000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 512.216370, -0.218139, 120.502182, -3.979599, 0.015747, -0.006885, 21.850000, 0, 21.000000, 0, 0, 0
4, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 528.719543, -0.480628, 345.986053, -3.954099, 0.045331, -0.058958, 22.389999, 0, 22.000000, 0, 0, 0
5, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 315.002197, -1.717706, 570.361633, -4.120550, 0.034362, -0.047396, 18.850000, 0, 18.000000, 0, 0, 0
6, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 751.760681, 0.009316, 117.576416, -2.666554, 0.001060, 0.011140, 15.830000, 0, 15.000000, 0, 0, 0
7, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 545.255432, -1.142969, 571.491760, -3.923112, 0.095199, -0.035162, 23.080000, 0, 23.000000, 0, 0, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 997.962769, -0.021555, 114.691788, -1.254390, 0.011860, 0.010432, 10.330000, 0, 10.000000, 0, 0, 0
9, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.566406, -0.023708, 113.082161, 0.167284, 0.021081, -0.010732, 9.160000, 0, 9.000000, 0, 0, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1003.127014, -0.010879, 340.473572, -1.329143, 0.013817, -0.000940, 12.050000, 0, 12.000000, 0, 0, 0
11, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 762.121216, -0.402156, 343.645172, -2.965664, 0.092550, -0.005351, 16.010000, 0, 16.000000, 0, 0, 0
12, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1008.490784, -0.161859, 566.389160, -1.281318, 0.066390, -0.009129, 14.190000, 0, 14.000000, 0, 0, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.734863, -0.102904, 339.244873, 0.263714, 0.021872, -0.029714, 9.440000, 0, 9.000000, 0, 0, 0
14, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1242.630859, -0.242138, 565.445923, 0.267543, 0.021328, -0.036674, 12.940000, 0, 12.000000, 0, 0, 0
15, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.986450, -0.006094, 113.078033, 0.016969, 0.000007, -0.006346, 8.720000, 0, 8.000000, 0, 0, 0
16, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 775.879883, -0.650789, 569.456665, -3.074076, 0.069369, -0.008236, 18.250000, 0, 18.000000, 0, 0, 0
17, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.848877, -0.053644, 339.124573, 0.078215, -0.000035, -0.019740, 6.400000, 0, 6.000000, 0, 0, 0
18, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 686.332214, -1.111595, 838.038269, -34.249157, -179.953781, -179.983017, 20.780001, 0, 20.000000, 0, 0, 0
19, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.487671, -0.143789, 565.301392, 0.101181, -0.000054, -0.024926, 11.700000, 0, 11.000000, 0, 0, 0
20, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1010.236511, -0.707928, 792.504456, -1.115930, -0.472724, -0.012276, 17.700001, 0, 17.000000, 0, 0, 0
