Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 281.411041, -0.362229, 122.653885, -4.984660, -0.029081, -0.108721, 13.410000, 0, 13.000000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 301.337158, -0.449684, 347.876984, -5.078099, 0.041399, -0.076767, 18.280001, 0, 18.000000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 511.167328, -0.195343, 121.784645, -4.972239, -0.018690, 0.086914, 14.060000, 0, 14.000000, 0, 0, 0
4, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 753.348572, -0.038952, 118.927170, -3.372171, -0.007122, -0.038240, 11.990000, 0, 11.000000, 0, 0, 0
5, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 321.219208, -0.674824, 574.491394, -4.923788, 0.023628, -0.354100, 20.620001, 0, 20.000000, 0, 0, 0
6, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 997.981201, -0.066740, 114.159828, -0.989299, 0.025683, 0.036262, 11.360000, 0, 11.000000, 0, 0, 0
7, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 531.696533, -0.457483, 346.899200, -4.968698, 0.092343, -0.032618, 18.180000, 0, 18.000000, 0, 0, 0
8, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 341.246948, -2.361121, 801.269592, -5.191729, 0.031551, -0.625670, 21.620001, 0, 21.000000, 0, 0, 0
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 767.442749, -0.288801, 344.756226, -3.523908, 0.027925, -0.061730, 14.120000, 0, 14.000000, 0, 0, 0
10, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1245.762207, -0.019362, 113.244148, -0.671083, -0.005784, 0.001346, 5.960000, 0, 5.000000, 0, 0, 0
11, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1248.369507, 0.009348, 338.967316, -0.619769, -0.028475, -0.013832, 9.360000, 0, 9.000000, 0, 0, 0
12, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 552.813660, -0.700604, 574.459900, -3.644264, 0.037798, -0.018306, 22.799999, 0, 22.000000, 0, 0, 0
13, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.984253, -0.006612, 113.036674, 0.015852, -0.000000, -0.007013, 8.390000, 0, 8.000000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 781.936401, -0.550166, 570.694580, -3.594535, 0.041528, -0.056555, 20.459999, 0, 20.000000, 0, 0, 0
15, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.829956, -0.060751, 339.029724, 0.091653, -0.000051, -0.022974, 6.850000, 0, 6.000000, 0, 0, 0
16, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1250.808472, -0.029120, 564.851807, -0.568688, -0.039845, -0.021413, 9.530000, 0, 9.000000, 0, 0, 0
17, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1253.279175, -0.199788, 790.970337, -0.513507, -0.036804, -0.028177, 11.320000, 0, 11.000000, 0, 0, 0
18, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1001.831299, 0.020805, 340.088074, -0.774645, 0.049998, 0.023110, 17.830000, 0, 17.000000, 0, 0, 0
19, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.403198, -0.166177, 565.198730, 0.122476, -0.000066, -0.029559, 14.670000, 0, 14.000000, 0, 0, 0
20, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1557.822388, -1.619928, 965.946960, -28.763178, -1.062664, 0.295520, 6.040000, 0, 6.000000, 0, 0, 0
