Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 519.000427, -1.756271, 642.112488, -23.523678, 0.099919, -0.147621, 10.110000, 0, 10.000000, 0, 0, 0
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 341.512390, -0.909516, 224.900894, -22.884893, 0.031226, -0.164448, 5.000000, 0, 5.000000, 0, 0, 0
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 429.320587, -1.107118, 434.568176, -23.178526, 0.081318, -0.158819, 8.340000, 0, 8.000000, 0, 0, 0
4, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 556.990295, -0.600776, 148.126022, -22.238438, 0.052340, 0.018478, 11.460000, 0, 11.000000, 0, 0, 0
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 644.873169, -0.559832, 356.334015, -23.160034, 0.088810, -0.045814, 15.040000, 0, 15.000000, 0, 0, 0
6, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 734.962769, -0.961202, 563.668579, -23.349842, 0.104592, -0.047072, 15.450000, 0, 15.000000, 0, 0, 0
7, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 804.804688, -0.133138, 147.652084, -22.628065, 0.078885, 0.023430, 7.830000, 0, 7.000000, 0, 0, 0
8, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 824.791321, -1.120145, 771.091919, -23.183067, 0.159254, -0.092821, 23.730000, 0, 23.000000, 0, 0, 0
9, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 609.021667, -2.152716, 849.634094, -23.407869, 0.150395, -0.165499, 18.430000, 0, 18.000000, 0, 0, 0
10, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 894.747375, 0.007335, 356.559540, -23.491011, 0.071188, 0.026401, 13.830000, 0, 13.000000, 0, 0, 0
11, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 711.375793, 1.675729, 1062.820923, -21.685829, -0.240791, 0.088494, 19.250000, 0, 19.000000, 0, 0, 0
12, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 987.564087, 0.206299, 564.023804, -24.329802, 0.025816, 0.018408, 15.560000, 0, 15.000000, 0, 0, 0
13, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1054.200684, -0.455549, 148.737000, -23.124550, 0.100352, -0.044634, 5.310000, 0, 5.000000, 0, 0, 0
14, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1145.774292, 0.068886, 356.928040, -24.043924, 0.072722, 0.091009, 13.780000, 0, 13.000000, 0, 0, 0
15, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1303.816895, 0.283911, 149.282318, -23.319519, -0.017646, 0.046072, 8.160000, 0, 8.000000, 0, 0, 0
16, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1085.279419, 1.315421, 768.103638, -24.271908, -0.247410, 0.104399, 20.900000, 0, 20.000000, 0, 0, 0
17, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1402.514282, -0.087397, 362.871765, -24.527304, -0.192040, -1.192897, 10.910000, 0, 10.000000, 0, 0, 0
18, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1347.368042, 6.564916, 857.076294, -73.117165, -20.432550, 19.270048, 23.150000, 0, 23.000000, 0, 0, 0
19, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1242.826294, 0.151350, 562.646179, -24.534220, -0.210479, 0.248326, 18.049999, 0, 18.000000, 0, 0, 0
20, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1555.408936, -0.171841, 149.390488, -24.247911, 0.005558, -0.029691, 7.460000, 0, 7.000000, 0, 0, 0
21, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1512.381836, 0.229656, 632.998413, -78.178886, -10.999021, 10.582308, 18.129999, 0, 18.000000, 0, 0, 0
22, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1694.363037, 1.292936, 334.902130, -25.100451, 0.765086, -0.330459, 8.290000, 0, 8.000000, 0, 0, 0
23, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 924.250854, 0.785437, 978.041992, -21.755199, -0.243477, 0.047016, 23.950001, 0, 23.000000, 0, 0, 0
