Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 995.699829, 0.000510, 111.572189, -1.048519, -0.003459, 0.000649, 13.370000, 0, 0, 1.000000, 1
2, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.583130, -0.002484, 110.866776, 0.027211, 0.000012, -0.001424, 21.840000, 0, 0, 2.000000, 2
3, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.526489, -0.012874, 110.579384, -0.220200, -0.002985, -0.003494, 17.139999, 0, 0, 3.000000, 3
4, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1243.089722, -0.042522, 331.629181, -0.202508, -0.000754, -0.011797, 18.150000, 0, 0, 4.000000, 4
5, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1243.649414, -0.103775, 552.825684, -0.171544, -0.000714, -0.018783, 20.959999, 0, 0, 5.000000, 5
6, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 750.042542, -0.043285, 114.613312, -2.343491, 0.012731, -0.006978, 11.600000, 0, 0, 6.000000, 6
7, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 512.908569, 0.472288, 114.412575, -2.395347, -0.379808, -0.004678, 8.930000, 0, 0, 7.000000, 7
8, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 999.840820, 0.026939, 332.620514, -1.202867, -0.023515, -0.010993, 16.520000, 0, 0, 8.000000, 8
9, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 529.881470, 0.680575, 335.531067, -2.498001, -0.019878, -0.035110, 11.220000, 0, 0, 9.000000, 9
10, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1004.641113, 0.006378, 553.793274, -1.260834, -0.042492, -0.017764, 18.920000, 0, 0, 10.000000, 10
11, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 284.491547, 1.941716, 122.382317, -2.407980, -0.364193, -0.070290, 5.100000, 0, 0, 11.000000, 11
12, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1244.283203, -0.176143, 774.171692, -0.151677, -0.011691, -0.023441, 21.690001, 0, 0, 12.000000, 12
13, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 759.586304, -0.062302, 335.424591, -2.335166, -0.002519, -0.010153, 12.300000, 0, 0, 13.000000, 13
14, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 539.695557, 0.362918, 556.865784, -2.411460, -0.026353, -0.034316, 18.000000, 0, 0, 14.000000, 14
15, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 768.789856, -0.057351, 556.562988, -2.232707, -0.026134, -0.017336, 17.490000, 0, 0, 15.000000, 15
16, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1009.278809, -0.066915, 775.062561, -1.222830, -0.025457, -0.021024, 19.639999, 0, 0, 16.000000, 16
17, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.442017, -0.012273, 332.460114, 0.051388, 0.000003, -0.003203, 12.800000, 0, 0, 17.000000, 17
18, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 778.750000, -0.103321, 777.842041, -2.233791, -0.024425, -0.026918, 17.790001, 0, 0, 18.000000, 18
19, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1014.250183, -0.167491, 996.483154, -1.187053, -0.017634, -0.031466, 20.129999, 0, 0, 19.000000, 19
20, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1491.206543, -0.026697, 554.063232, 0.059409, -0.000018, -0.004071, 7.750000, 0, 0, 20.000000, 20
21, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 301.393158, 0.710990, 344.186493, -2.503179, -0.028435, -0.002712, 5.340000, 0, 0, 21.000000, 21
22, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1244.873169, -0.282137, 995.707214, -0.132642, -0.017526, -0.025498, 22.930000, 0, 0, 22.000000, 22
23, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 311.065094, 0.765559, 565.413696, -2.541319, -0.031256, -0.028492, 5.800000, 0, 0, 23.000000, 23
