Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 270.085754, -0.032282, 129.613358, -9.133820, -0.018880, 0.006533, 14.550000, 0, 14.000000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 305.618378, -0.055833, 352.881500, -8.961935, -0.021424, -0.004086, 18.740000, 0, 18.000000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 512.494263, 0.120952, 123.866394, -6.947441, -0.053808, 0.007555, 5.180000, 0, 5.000000, 0, 0, 0
4, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 540.729736, -0.048811, 347.759705, -6.467616, -0.025957, -0.111008, 12.890000, 0, 12.000000, 0, 0, 0
5, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 337.507294, -0.161053, 580.872192, -6.898636, -0.051371, -0.001471, 20.410000, 0, 20.000000, 0, 0, 0
6, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 756.341675, -0.119983, 121.267990, -4.935930, 0.106980, -0.023586, 6.150000, 0, 6.000000, 0, 0, 0
7, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 567.546143, -0.617138, 572.561646, -6.348118, -0.058873, -0.115846, 18.250000, 0, 18.000000, 0, 0, 0
8, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 776.600525, -0.148172, 346.516510, -5.289157, 0.125965, -0.040890, 8.350000, 0, 8.000000, 0, 0, 0
9, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 364.382629, -0.188668, 805.395081, -6.920429, -0.043677, -0.003533, 22.030001, 0, 22.000000, 0, 0, 0
10, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 799.369568, -0.304907, 571.473022, -5.325921, -0.056802, 0.001592, 17.020000, 0, 17.000000, 0, 0, 0
