idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,16.0,0,16.0,0,1,20
2,1,0,0,13.35,0,13.35,0,1,20
3,3,0,2,15.44,0,15.44,0,1,20
4,3,0,3,21.1,0,21.1,0,1,20
5,3,0,0,5.61,0,5.61,0,0,20
6,3,0,1,15.34,0,15.34,0,0,20
7,4,0,0,6.01,0,6.01,0,1,20
8,2,0,0,8.96,0,8.96,1,0,20
9,6,0,0,15.98,0,15.98,2,0,20
10,5,0,1,23.35,0,23.35,3,0,20
11,6,0,1,20.04,0,20.04,4,0,20
12,1,0,1,15.93,0,15.93,5,0,20
13,1,0,2,15.56,0,15.56,6,0,20
14,4,0,1,15.24,0,15.24,7,0,20
15,2,0,1,15.51,0,15.51,8,0,20
16,2,0,2,10.26,0,10.26,9,0,20
17,4,0,2,9.24,0,9.24,10,0,20
18,2,0,3,13.21,0,13.21,11,0,20
19,1,0,3,18.78,0,18.78,12,0,20
20,3,0,4,21.13,0,21.13,13,0,20
