idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,17.16,0,17.16,0,1,20
2,2,0,2,13.29,0,13.29,0,1,20
2,4,0,0,13.29,0,13.29,0,1,20
3,3,0,1,13.06,0,13.06,0,1,20
4,3,0,0,10.95,0,10.95,0,0,20
5,2,0,0,5.19,0,5.19,0,1,20
6,6,0,0,21.95,0,21.95,0,1,20
7,2,0,1,6.04,0,6.04,0,1,20
9,2,0,3,14.85,0,14.85,2,0,20
10,3,0,2,15.11,0,15.11,3,0,20
11,5,0,1,21.16,0,21.16,4,0,20
12,3,0,3,17.81,0,17.81,5,0,20
13,1,0,0,11.78,0,11.78,6,0,20
14,1,0,1,13.07,0,13.07,7,0,20
15,4,0,1,8.44,0,8.44,8,0,20
16,6,0,1,13.89,0,13.89,9,0,20
17,1,0,2,8.36,0,8.36,10,0,20
18,4,0,2,5.83,0,5.83,11,0,20
19,2,0,4,16.95,0,16.95,12,0,20
20,3,0,4,19.26,0,19.26,13,0,20
