idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,1,17.48,0,17.48,0,1,20
2,4,0,2,21.64,0,21.64,0,1,20
3,4,0,0,7.97,0,7.97,0,0,20
4,1,0,0,12.18,0,12.18,1,0,20
5,1,0,1,14.73,0,14.73,2,0,20
6,2,0,0,16.47,0,16.47,3,0,20
7,3,0,0,9.57,0,9.57,4,0,20
8,2,0,1,21.55,0,21.55,5,0,20
9,3,0,1,10.44,0,10.44,6,0,20
10,1,0,2,19.52,0,19.52,7,0,20
11,5,0,0,9.59,0,9.59,8,0,20
12,3,0,2,18.27,0,18.27,9,0,20
13,5,0,1,12.2,0,12.2,10,0,20
14,3,0,3,19.4,0,19.4,11,0,20
15,5,0,2,18.62,0,18.62,12,0,20
16,6,0,0,11.95,0,11.95,13,0,20
17,6,0,1,8.6,0,8.6,14,0,20
18,6,0,2,8.32,0,8.32,15,0,20
19,6,0,3,11.37,0,11.37,16,0,20
20,4,0,3,23.41,0,23.41,17,0,20
21,6,0,4,5.18,0,5.18,18,0,20
22,5,0,3,7.35,0,7.35,19,0,20
23,5,0,4,7.88,0,7.88,20,0,20
