idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,6.93,0,6.93,0,0,20
2,5,0,1,15.58,0,15.58,0,1,20
3,5,0,2,16.79,0,16.79,0,1,20
4,1,0,0,9.03,0,9.03,1,0,20
5,1,0,1,11.14,0,11.14,2,0,20
6,2,0,0,21.9,0,21.9,3,0,20
7,1,0,2,17.78,0,17.78,4,0,20
8,3,0,0,19.16,0,19.16,5,0,20
9,3,0,1,21.78,0,21.78,6,0,20
10,4,0,0,18.21,0,18.21,7,0,20
11,4,0,1,19.9,0,19.9,8,0,20
12,6,0,0,15.35,0,15.35,9,0,20
13,2,0,1,22.44,0,22.44,10,0,20
14,6,0,1,16.43,0,16.43,11,0,20
15,4,0,2,20.09,0,20.09,12,0,20
16,6,0,2,11.19,0,11.19,13,0,20
17,6,0,3,16.76,0,16.76,14,0,20
18,6,0,4,11.72,0,11.72,15,0,20
19,2,0,2,23.89,0,23.89,16,0,20
20,5,0,3,10.42,0,10.42,17,0,20
21,5,0,4,8.94,0,8.94,18,0,20
22,3,0,2,22.0,0,22.0,19,0,20
23,1,0,3,13.56,0,13.56,20,0,20
