Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 258.533997, -0.054036, 120.329338, -4.200849, 0.006428, 0.007032, 10.150000, 0, 10.150000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 502.571228, -0.120754, 116.959206, -2.502927, 0.033086, -0.016904, 11.730000, 0, 11.730000, 0, 0, 0
3, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.983398, -0.007041, 113.061317, 0.021859, 0.000004, -0.007891, 17.469999, 0, 17.469999, 0, 0, 0
4, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.829956, -0.057365, 339.161163, 0.073481, -0.000028, -0.018525, 20.730000, 0, 20.730000, 0, 0, 0
5, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.496338, -0.140256, 565.344788, 0.090739, -0.000043, -0.022520, 23.510000, 0, 23.510000, 0, 0, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 512.765808, -0.236734, 342.150330, -2.490241, 0.011508, -0.041168, 10.040000, 0, 10.040000, 0, 0, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 274.782013, -0.062651, 345.497040, -3.865635, 0.017877, -0.018853, 13.490000, 0, 13.490000, 0, 0, 0
8, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 290.207458, -0.076507, 570.692017, -3.826681, 0.032419, -0.018792, 15.400000, 0, 15.400000, 0, 0, 0
9, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 304.796173, -0.070351, 796.722961, -3.534647, 0.037777, -0.027222, 15.640000, 0, 15.640000, 0, 0, 0
10, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 318.875305, -0.194721, 1022.475220, -3.581858, 0.040498, -0.062858, 22.809999, 0, 22.809999, 0, 0, 0
11, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 749.000488, -0.174400, 114.175095, -1.343869, 0.067045, -0.034482, 6.980000, 0, 6.980000, 0, 0, 0
12, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 754.412415, -0.369968, 339.659729, -1.357073, 0.068867, -0.074158, 9.690000, 0, 9.690000, 0, 0, 0
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 522.437866, -0.465950, 567.860107, -2.248569, 0.021232, -0.055680, 20.010000, 0, 20.010000, 0, 0, 0
14, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.747070, -0.031231, 112.727005, -0.054089, 0.012649, -0.024663, 6.460000, 0, 6.460000, 0, 0, 0
15, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.973022, -0.010954, 112.862480, 0.019620, -0.000007, -0.011887, 6.230000, 0, 6.230000, 0, 0, 0
16, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 759.793152, -0.693299, 565.348999, -1.183204, 0.071194, -0.092447, 14.290000, 0, 14.290000, 0, 0, 0
17, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 766.315063, -1.183852, 791.354370, -0.987167, 0.016258, -0.100473, 15.090000, 0, 15.090000, 0, 0, 0
18, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.752075, -0.088632, 338.898163, 0.114729, -0.000087, -0.028138, 14.530000, 0, 14.530000, 0, 0, 0
19, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.459961, -0.167002, 338.170197, -0.135497, 0.025587, -0.047541, 7.670000, 0, 7.670000, 0, 0, 0
20, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.907532, -0.408353, 564.105286, -0.205568, 0.033251, -0.067925, 13.720000, 0, 13.720000, 0, 0, 0
21, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 536.682251, -0.722605, 794.776550, -1.306316, 0.030650, -0.014843, 6.630000, 0, 6.630000, 0, 0, 0
22, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 996.975769, -0.673451, 790.126770, -0.145269, 0.010606, -0.074270, 14.340000, 0, 14.340000, 0, 0, 0
23, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.243164, -0.211708, 565.072327, 0.140156, -0.000107, -0.033560, 15.660000, 0, 15.660000, 0, 0, 0
