Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.846802, -0.003442, 112.716583, 0.248415, -0.000103, -0.001621, 6.350000, 0, 6.350000, 0, 0, 0
2, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.981934, -0.007966, 113.040169, 0.021600, -0.000002, -0.008350, 14.730000, 0, 14.730000, 0, 0, 0
3, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 259.305847, -0.093951, 120.478752, -4.453106, 0.019367, 0.031975, 8.770000, 0, 8.770000, 0, 0, 0
4, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.822388, -0.060952, 339.136383, 0.076297, -0.000034, -0.019068, 20.209999, 0, 20.209999, 0, 0, 0
5, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.979126, 0.000725, 113.016174, 0.018283, 0.000254, -0.003660, 14.370000, 0, 14.370000, 0, 0, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1243.478027, -0.083657, 338.390686, 0.515420, -0.000131, -0.044804, 6.840000, 0, 6.840000, 0, 0, 0
7, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1241.183838, -0.313276, 564.308777, 0.634496, -0.000104, -0.074860, 12.970000, 0, 12.970000, 0, 0, 0
8, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.819397, -0.030861, 339.102051, 0.075987, 0.000246, -0.014759, 22.010000, 0, 22.010000, 0, 0, 0
9, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 277.405975, -0.160688, 345.081970, -4.254044, 0.031744, -0.024310, 9.650000, 0, 9.650000, 0, 0, 0
10, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1238.568481, -0.629320, 790.446716, 0.676111, -0.000114, -0.085765, 21.730000, 0, 21.730000, 0, 0, 0
11, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.498779, -0.012409, 112.911118, -0.807113, 0.001691, -0.010273, 8.270000, 0, 8.270000, 0, 0, 0
12, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 751.721252, -0.285928, 339.019135, -1.624516, 0.044037, -0.055007, 8.320000, 0, 8.320000, 0, 0, 0
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 293.397705, -0.238261, 570.856079, -3.819447, 0.029940, -0.005041, 20.520000, 0, 20.520000, 0, 0, 0
14, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.476685, -0.146102, 565.319092, 0.094544, -0.000043, -0.023214, 21.480000, 0, 21.480000, 0, 0, 0
15, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 502.871307, -0.263511, 116.760452, -2.612865, 0.065260, -0.097037, 5.300000, 0, 5.300000, 0, 0, 0
16, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 514.300232, -0.571030, 342.104065, -2.756968, 0.040770, -0.091730, 6.540000, 0, 6.540000, 0, 0, 0
17, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 758.225647, -0.514830, 564.546997, -1.639020, 0.015394, -0.086781, 13.740000, 0, 13.740000, 0, 0, 0
18, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 764.745422, -0.860136, 790.228210, -1.485794, 0.008388, -0.103956, 17.250000, 0, 17.250000, 0, 0, 0
19, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 525.309631, -1.009168, 567.568481, -2.337615, 0.031136, -0.166272, 8.980000, 0, 8.980000, 0, 0, 0
20, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 770.701599, -1.285302, 1016.358032, -1.455843, 0.005721, -0.117433, 19.129999, 0, 19.129999, 0, 0, 0
21, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 305.586670, -0.203871, 799.667419, -2.333011, 0.023799, 0.015419, 22.530001, 0, 22.530001, 0, 0, 0
22, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 534.401550, -1.640411, 793.829529, -2.161618, 0.016523, -0.174038, 16.809999, 0, 16.809999, 0, 0, 0
23, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.473755, -0.098154, 565.281677, 0.096702, 0.000249, -0.019245, 22.510000, 0, 22.510000, 0, 0, 0
