Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 825.316833, -0.828914, 575.372192, -9.025134, 0.062500, -0.074094, 14.550000, 0, 14.000000, 0, 0, 0
2, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1494.230347, -0.035185, 113.115349, -0.205364, 0.016537, -0.007112, 15.060000, 0, 15.000000, 0, 0, 0
3, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 790.120117, -0.445601, 351.828857, -8.737826, -0.009517, -0.050717, 11.570000, 0, 11.000000, 0, 0, 0
4, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1495.145752, -0.080413, 339.195282, -0.149327, 0.028189, -0.003179, 22.900000, 0, 22.000000, 0, 0, 0
5, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 759.270081, -0.110012, 123.996513, -6.598133, -0.021927, -0.069336, 5.970000, 0, 5.000000, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 286.283051, -0.170974, 129.850815, -8.877211, -0.039379, -0.051796, 8.810000, 0, 8.000000, 0, 0, 0
7, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 322.702240, -0.162265, 354.281647, -9.445052, -0.042141, -0.032542, 14.100000, 0, 14.000000, 0, 0, 0
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 517.743347, -0.018973, 128.127365, -8.793775, -0.042941, 0.025594, 17.180000, 0, 17.000000, 0, 0, 0
9, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 555.853210, -0.150490, 351.336243, -9.216258, 0.059929, -0.036562, 19.450001, 0, 19.000000, 0, 0, 0
10, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 999.333557, -0.016392, 116.344421, -1.691142, -0.009542, -0.013077, 14.060000, 0, 14.000000, 0, 0, 0
11, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 592.862122, -0.303997, 574.385803, -9.238038, 0.063600, -0.044988, 20.100000, 0, 20.000000, 0, 0, 0
12, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 629.230713, -0.396440, 797.549988, -9.204874, 0.065614, -0.036386, 22.580000, 0, 22.000000, 0, 0, 0
13, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1250.170166, -0.163342, 114.686798, -1.265890, -0.028245, -0.003389, 5.710000, 0, 5.000000, 0, 0, 0
14, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1263.463745, 0.050084, 340.589233, -1.472191, 0.036330, -0.015561, 8.980000, 0, 8.000000, 0, 0, 0
15, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1100.446899, -5.731134, 681.655701, -46.339821, 0.092515, -0.068913, 17.830000, 0, 17.000000, 0, 0, 0
16, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1947.324097, -3.167629, 114.586052, 90.000000, 179.328598, -179.802643, 22.290001, 0, 22.000000, 0, 0, 0
17, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 361.136292, -0.604033, 577.257874, -9.375175, 0.072529, -0.035879, 15.480000, 0, 15.000000, 0, 0, 0
18, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1353.987549, 0.080316, 609.580261, -36.648632, 0.084999, -0.027508, 11.210000, 0, 11.000000, 0, 0, 0
19, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 397.743896, -0.796900, 800.772278, -9.188442, 0.066983, -0.032894, 20.219999, 0, 20.000000, 0, 0, 0
20, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1030.632080, 0.006014, 345.017944, -3.705443, 0.044630, -0.000932, 15.040000, 0, 15.000000, 0, 0, 0
