Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1649.482056, -0.082775, 154.997375, -59.711548, -0.081815, -0.030421, 14.890000, 0, 14.000000, 0, 0, 0
2, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1967.369141, 0.402707, 117.084732, -88.699989, 178.942368, -179.631546, 17.180000, 0, 17.000000, 0, 0, 0
3, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1094.859253, 0.032922, 160.234329, -39.817486, -0.051482, -0.003737, 11.730000, 0, 11.000000, 0, 0, 0
4, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2496.994629, -4.690842, 117.590988, -89.209961, 153.650009, -155.603180, 20.730000, 0, 20.000000, 0, 0, 0
5, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2250.377686, 2.655853, 120.014854, -88.532219, 22.951107, -23.100256, 18.170000, 0, 18.000000, 0, 0, 0
6, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1380.403809, 0.880043, 234.087448, -35.420017, -0.112894, 0.414024, 16.150000, 0, 16.000000, 0, 0, 0
7, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 320.881348, -2.805084, 148.084412, -9.789166, 0.032425, 0.197555, 10.890000, 0, 10.000000, 0, 0, 0
8, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 549.983887, -1.007359, 128.980957, -9.642039, 0.049461, 0.042330, 5.620000, 0, 5.000000, 0, 0, 0
9, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 388.903839, -0.774031, 393.050293, -22.949802, 0.024152, 0.882795, 13.760000, 0, 13.000000, 0, 0, 0
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 627.461426, -1.070288, 357.894196, -18.483679, 0.096993, 0.058988, 10.550000, 0, 10.000000, 0, 0, 0
11, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 814.698853, -1.595138, 541.840149, -41.244610, -0.046299, 0.153891, 10.640000, 0, 10.000000, 0, 0, 0
12, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1220.944214, -0.321779, 428.327484, -48.440933, -0.185852, -0.182906, 11.980000, 0, 11.000000, 0, 0, 0
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 632.659668, -1.007993, 681.409485, -41.275337, -0.001448, 1.124228, 14.960000, 0, 14.000000, 0, 0, 0
14, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1077.147583, -1.629152, 606.796082, -48.449070, -0.198104, 0.260332, 16.200001, 0, 16.000000, 0, 0, 0
15, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1410.380737, -0.019083, 615.455017, -24.824011, 1.525981, -1.152503, 16.240000, 0, 16.000000, 0, 0, 0
16, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 809.569641, -0.834795, 145.360519, -20.302532, 0.025035, -0.028754, 5.580000, 0, 5.000000, 0, 0, 0
17, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1600.754150, 2.212528, 390.886505, -60.348408, -0.140072, 0.708823, 17.190001, 0, 17.000000, 0, 0, 0
18, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1679.117188, 3.925628, 653.294434, -22.987646, 1.485037, -0.035976, 15.390000, 0, 15.000000, 0, 0, 0
19, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 959.904175, -2.294430, 355.982269, -39.802841, -0.068620, 0.006622, 14.660000, 0, 14.000000, 0, 0, 0
20, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1965.329956, -0.482254, 346.015656, -1.760690, 1.266332, -0.093568, 17.200001, 0, 17.000000, 0, 0, 0
