Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 646.572083, -0.567956, 365.259613, -23.721590, -0.019415, -0.252574, 12.600000, 0, 12.000000, 0, 0, 0
2, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 737.674744, -1.598403, 572.411011, -23.705669, -0.039462, -0.242978, 17.690001, 0, 17.000000, 0, 0, 0
3, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1840.728760, -4.237226, 725.320312, -28.890142, 179.578384, -179.059341, 20.240000, 0, 20.000000, 0, 0, 0
4, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1221.036621, -0.195030, 753.109619, -49.326385, 179.925232, -179.606201, 19.940001, 0, 19.000000, 0, 0, 0
5, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 537.162231, -0.639366, 129.092438, -8.627938, -0.944869, 0.013256, 6.140000, 0, 6.000000, 0, 0, 0
6, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 292.497345, 0.437641, 113.176643, -0.018105, -0.941844, -0.000431, 22.809999, 0, 22.000000, 0, 0, 0
7, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 801.339783, -0.033753, 148.791397, -23.570663, -0.021989, 0.019077, 8.790000, 0, 8.000000, 0, 0, 0
8, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 892.635681, 0.184894, 356.120209, -23.738466, -0.031931, 0.061623, 21.980000, 0, 21.000000, 0, 0, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1051.612427, 0.079142, 149.682968, -23.724907, -0.015263, -0.027277, 9.870000, 0, 9.000000, 0, 0, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1143.242920, 0.170507, 356.949677, -23.802055, -0.032510, -0.011427, 11.070000, 0, 11.000000, 0, 0, 0
11, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1346.121582, -2.838536, 549.732605, -40.718029, 0.453919, -0.435123, 14.200000, 0, 14.000000, 0, 0, 0
12, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1301.620605, 0.001350, 149.612152, -23.831032, -0.011429, 0.019933, 12.420000, 0, 12.000000, 0, 0, 0
13, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1611.087036, -0.214474, 160.205658, -45.507221, -0.081928, -0.006263, 6.570000, 0, 6.000000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 983.746887, 1.038230, 563.158630, -23.728924, -0.047665, 0.069300, 22.790001, 0, 22.000000, 0, 0, 0
15, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1908.151367, 0.939002, 149.124832, -67.567284, -0.549064, -0.001598, 11.380000, 0, 11.000000, 0, 0, 0
16, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2124.869873, -0.591393, 236.727631, -67.272575, 0.090407, -0.463453, 7.820000, 0, 7.000000, 0, 0, 0
17, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1481.222412, 0.151382, 356.793579, -40.662739, 0.553778, -0.722032, 5.260000, 0, 5.000000, 0, 0, 0
18, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1759.995850, -0.321089, 405.505707, -55.848442, -0.649523, -0.096584, 5.810000, 0, 5.000000, 0, 0, 0
19, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1621.922729, -5.361006, 604.977722, -58.910133, 0.400845, -0.761424, 20.190001, 0, 20.000000, 0, 0, 0
20, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2340.264893, -1.931747, 328.509094, -66.900276, -0.326691, 0.063957, 19.309999, 0, 19.000000, 0, 0, 0
