Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 516.976624, -0.130214, 126.858177, -8.070630, 0.008468, 0.012066, 12.090000, 0, 12.000000, 0, 0, 0
2, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 352.526215, -0.972915, 575.756104, -8.446143, -0.013805, -0.004148, 22.260000, 0, 22.000000, 0, 0, 0
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 318.907043, -0.838261, 352.175903, -8.574521, 0.044245, -0.009327, 16.469999, 0, 16.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 286.303375, -0.943526, 127.547714, -7.364250, -0.005000, -0.004655, 6.060000, 0, 6.000000, 0, 0, 0
5, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 385.245605, -0.921537, 800.077393, -8.158833, 0.031777, -0.002948, 23.500000, 0, 23.000000, 0, 0, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 550.474243, -0.116180, 350.498566, -8.383390, -0.026457, -0.036255, 14.640000, 0, 14.000000, 0, 0, 0
7, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 584.012573, -0.465668, 574.136963, -8.211050, 0.017877, -0.066327, 22.230000, 0, 22.000000, 0, 0, 0
8, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 759.552979, -0.059602, 124.244354, -6.488471, 0.016449, -0.012968, 11.260000, 0, 11.000000, 0, 0, 0
9, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1004.519104, -0.052344, 120.798004, -4.275142, 0.058723, 0.021781, 7.410000, 0, 7.000000, 0, 0, 0
10, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 785.768921, -0.112305, 349.090912, -6.966613, -0.003950, -0.043355, 14.760000, 0, 14.000000, 0, 0, 0
11, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1022.133057, 0.154887, 346.251373, -4.324311, 0.034791, 0.044329, 12.860000, 0, 12.000000, 0, 0, 0
12, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1248.588379, 0.167104, 115.485214, -1.533370, -0.162759, -0.029332, 8.630000, 0, 8.000000, 0, 0, 0
13, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 815.762329, -0.263000, 574.900757, -8.070434, 0.020213, -0.029655, 15.030000, 0, 15.000000, 0, 0, 0
14, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 847.553528, -0.315381, 798.693054, -7.990405, 0.014090, 0.002112, 15.240000, 0, 15.000000, 0, 0, 0
15, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2173.596191, 2.859431, 147.596710, -4.374733, 179.655457, -179.780426, 16.700001, 0, 16.000000, 0, 0, 0
16, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1058.237305, -0.302000, 574.200439, -2.320127, 0.102317, 0.008554, 16.219999, 0, 16.000000, 0, 0, 0
17, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 616.362732, -0.656632, 798.262878, -8.049747, 0.021358, -0.108720, 22.370001, 0, 22.000000, 0, 0, 0
18, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1507.703735, -2.548517, 113.173676, 0.029410, 0.866213, -0.000274, 6.610000, 0, 6.000000, 0, 0, 0
19, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1861.295532, -9.987005, 114.530075, -90.000000, -179.664291, -179.724792, 6.040000, 0, 6.000000, 0, 0, 0
20, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1261.673706, -1.515187, 341.245392, -1.438879, 1.103649, -0.031302, 16.020000, 0, 16.000000, 0, 0, 0
