idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,10.63,0,10.63,0,0,20
2,1,0,4,21.27,0,21.27,0,1,20
3,1,0,3,20.23,0,20.23,0,1,20
4,1,0,1,13.9,0,13.9,0,1,20
5,1,0,2,14.15,0,14.15,0,1,20
6,2,0,0,11.01,0,11.01,1,0,20
7,2,0,1,14.23,0,14.23,2,0,20
8,2,0,2,14.44,0,14.44,3,0,20
9,3,0,0,6.43,0,6.43,4,0,20
10,3,0,1,11.74,0,11.74,5,0,20
11,3,0,2,12.52,0,12.52,6,0,20
12,2,0,3,20.2,0,20.2,7,0,20
13,3,0,3,13.29,0,13.29,8,0,20
14,2,0,4,22.84,0,22.84,9,0,20
15,3,0,4,22.51,0,22.51,10,0,20
16,4,0,0,22.06,0,22.06,11,0,20
17,5,0,0,7.42,0,7.42,12,0,20
18,5,0,1,16.69,0,16.69,13,0,20
19,6,0,0,13.49,0,13.49,14,0,20
20,6,0,1,11.85,0,11.85,15,0,20
21,6,0,2,9.24,0,9.24,16,0,20
22,6,0,3,14.91,0,14.91,17,0,20
23,5,0,2,13.02,0,13.02,18,0,20
