idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,4,0,1,11.65,0.0,0.0,2,20
2.0,1,0,2,5.47,0.0,0.0,1,20
3.0,6,0,0,18.29,0.0,0.0,2,20
4.0,4,0,0,13.92,0.0,0.0,0,20
5.0,5,0,0,16.88,0.0,0.0,0,20
6.0,1,0,0,8.81,0.0,0.0,0,20
7.0,1,0,1,6.83,0.0,0.0,1,20
8.0,2,0,0,7.25,0.0,0.0,0,20
9.0,5,0,1,9.14,0.0,0.0,0,20
10.0,5,0,2,20.78,0.0,0.0,1,20
11.0,2,0,1,6.73,1.0,0.0,0,20
12.0,4,0,2,11.41,2.0,0.0,0,20
13.0,6,0,1,17.96,3.0,0.0,0,20
14.0,4,0,4,23.24,4.0,0.0,1,20
15.0,4,0,3,9.73,5.0,0.0,0,20
16.0,6,0,2,18.57,6.0,0.0,0,20
17.0,6,0,3,16.64,7.0,0.0,0,20
18.0,5,0,3,19.72,8.0,0.0,0,20
19.0,1,0,3,6.17,9.0,0.0,0,20
20.0,5,0,4,22.27,10.0,0.0,0,20
21.0,3,0,0,8.29,11.0,0.0,0,20
22.0,3,0,3,15.8,12.0,0.0,1,20
23.0,3,0,1,9.5,13.0,0.0,0,20
24.0,1,0,4,11.46,14.0,0.0,0,20
25.0,3,0,2,12.63,15.0,0.0,0,20
