idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,4,0,0,11.9,0.0,0.0,0,20
2.0,2,0,2,11.87,0.0,0.0,1,20
3.0,1,0,0,22.89,0.0,0.0,0,20
4.0,2,0,1,10.42,0.0,0.0,1,20
5.0,6,0,2,17.94,0.0,0.0,1,20
6.0,2,0,0,13.25,0.0,0.0,1,20
7.0,1,0,2,6.73,0.0,0.0,1,20
8.0,1,0,1,8.15,0.0,0.0,0,20
9.0,6,0,1,20.6,0.0,0.0,1,20
10.0,6,0,0,11.04,0.0,0.0,0,20
11.0,3,0,0,7.75,1.0,0.0,0,20
12.0,3,0,1,5.35,2.0,0.0,0,20
13.0,5,0,2,20.8,3.0,0.0,1,20
14.0,4,0,1,11.77,4.0,0.0,0,20
15.0,4,0,3,20.81,5.0,0.0,1,20
16.0,4,0,2,19.06,6.0,0.0,0,20
17.0,3,0,2,8.46,7.0,0.0,0,20
18.0,3,0,4,19.45,8.0,0.0,1,20
19.0,3,0,3,7.89,9.0,0.0,0,20
20.0,5,0,0,14.59,10.0,0.0,0,20
21.0,5,0,1,17.25,11.0,0.0,0,20
22.0,2,0,3,9.99,12.0,0.0,0,20
23.0,2,0,4,16.1,13.0,0.0,0,20
24.0,4,0,4,23.58,14.0,0.0,0,20
25.0,6,0,3,11.4,15.0,0.0,0,20
