idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,5,0,0,15.77,0.0,0.0,0,20
2.0,5,0,1,23.06,0.0,0.0,0,20
3.0,6,0,3,20.08,0.0,0.0,1,20
4.0,6,0,0,22.54,0.0,0.0,0,20
5.0,1,0,0,10.15,0.0,0.0,0,20
6.0,5,0,2,23.79,0.0,0.0,0,20
7.0,1,0,2,5.33,0.0,0.0,1,20
8.0,1,0,1,5.61,0.0,0.0,0,20
9.0,6,0,1,17.64,0.0,0.0,1,20
10.0,6,0,2,16.65,0.0,0.0,1,20
11.0,3,0,0,6.08,1.0,0.0,0,20
12.0,5,0,3,17.35,2.0,0.0,0,20
13.0,3,0,2,16.74,3.0,0.0,1,20
14.0,2,0,4,16.21,4.0,0.0,1,20
15.0,2,0,0,6.15,5.0,0.0,0,20
16.0,3,0,4,22.55,6.0,0.0,1,20
17.0,3,0,1,9.26,7.0,0.0,0,20
18.0,2,0,2,9.05,8.0,0.0,1,20
19.0,2,0,3,14.63,9.0,0.0,0,20
20.0,3,0,3,16.22,10.0,0.0,0,20
21.0,1,0,4,14.12,11.0,0.0,1,20
22.0,2,0,1,6.52,12.0,0.0,0,20
23.0,1,0,3,15.48,13.0,0.0,0,20
24.0,4,0,0,5.39,14.0,0.0,0,20
25.0,4,0,1,9.3,15.0,0.0,0,20
