idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,6,0,1,14.47,0.0,0.0,1,20
2.0,3,0,0,8.18,0.0,0.0,2,20
3.0,4,0,1,12.46,0.0,0.0,1,20
4.0,1,0,0,13.51,0.0,0.0,0,20
5.0,1,0,1,9.58,0.0,0.0,0,20
6.0,4,0,0,12.28,0.0,0.0,2,20
7.0,6,0,0,23.66,0.0,0.0,1,20
8.0,3,0,1,11.98,0.0,0.0,2,20
9.0,4,0,3,21.1,0.0,0.0,2,20
10.0,1,0,2,6.05,0.0,0.0,1,20
11.0,5,0,0,15.55,1.0,0.0,0,20
12.0,5,0,2,21.92,2.0,0.0,1,20
13.0,2,0,0,7.44,3.0,0.0,0,20
14.0,1,0,3,6.4,4.0,0.0,0,20
15.0,5,0,1,16.74,5.0,0.0,0,20
16.0,4,0,4,23.72,6.0,0.0,1,20
17.0,3,0,2,12.78,7.0,0.0,0,20
18.0,3,0,3,10.8,8.0,0.0,0,20
19.0,1,0,4,12.79,9.0,0.0,0,20
20.0,2,0,2,10.42,10.0,0.0,1,20
21.0,4,0,2,14.36,11.0,0.0,0,20
22.0,3,0,4,19.7,12.0,0.0,1,20
23.0,2,0,1,7.52,13.0,0.0,0,20
24.0,5,0,3,20.02,14.0,0.0,0,20
25.0,6,0,2,14.52,15.0,0.0,0,20
