idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,6,0,0,16.82,0.0,0.0,0,20
2.0,6,0,1,17.49,0.0,0.0,0,20
3.0,4,0,0,23.97,0.0,0.0,0,20
4.0,4,0,1,18.69,0.0,0.0,2,20
5.0,2,0,4,18.87,0.0,0.0,2,20
6.0,4,0,2,22.76,0.0,0.0,2,20
7.0,5,0,0,12.47,0.0,0.0,0,20
8.0,2,0,2,13.93,0.0,0.0,2,20
9.0,5,0,1,19.32,0.0,0.0,0,20
10.0,5,0,2,22.4,0.0,0.0,2,20
11.0,1,0,0,18.07,1.0,0.0,0,20
12.0,2,0,0,8.94,2.0,0.0,0,20
13.0,1,0,1,16.77,3.0,0.0,0,20
14.0,2,0,3,17.75,4.0,0.0,1,20
15.0,2,0,1,5.84,5.0,0.0,0,20
16.0,1,0,2,10.6,6.0,0.0,0,20
17.0,6,0,2,17.33,7.0,0.0,0,20
18.0,4,0,3,19.93,8.0,0.0,0,20
19.0,4,0,4,20.23,9.0,0.0,0,20
20.0,3,0,0,12.03,10.0,0.0,0,20
21.0,5,0,3,23.95,11.0,0.0,0,20
22.0,5,0,4,21.18,12.0,0.0,0,20
23.0,6,0,3,23.65,13.0,0.0,0,20
24.0,1,0,3,7.91,14.0,0.0,0,20
25.0,1,0,4,5.04,15.0,0.0,0,20
