idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,5,0,0,18.45,0.0,0.0,0,20
2.0,2,0,0,9.5,0.0,0.0,1,20
3.0,5,0,1,10.03,0.0,0.0,0,20
4.0,4,0,0,12.8,0.0,0.0,2,20
5.0,3,0,1,12.79,0.0,0.0,2,20
6.0,2,0,1,8.68,0.0,0.0,1,20
7.0,3,0,2,14.88,0.0,0.0,1,20
8.0,3,0,0,9.26,0.0,0.0,0,20
9.0,4,0,1,15.72,0.0,0.0,1,20
10.0,5,0,2,20.76,0.0,0.0,2,20
11.0,4,0,2,19.88,1.0,0.0,1,20
12.0,6,0,0,19.48,2.0,0.0,0,20
13.0,2,0,3,13.96,3.0,0.0,1,20
14.0,6,0,1,23.56,4.0,0.0,0,20
15.0,1,0,0,7.97,5.0,0.0,0,20
16.0,2,0,2,8.48,6.0,0.0,0,20
17.0,3,0,3,19.24,7.0,0.0,0,20
18.0,4,0,4,23.79,8.0,0.0,1,20
19.0,2,0,4,12.59,9.0,0.0,0,20
20.0,1,0,1,5.98,10.0,0.0,0,20
21.0,3,0,4,17.1,11.0,0.0,0,20
22.0,4,0,3,22.43,12.0,0.0,0,20
23.0,5,0,3,21.61,13.0,0.0,0,20
24.0,5,0,4,14.1,14.0,0.0,0,20
25.0,1,0,2,9.15,15.0,0.0,0,20
