idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,12.09,0,12.09,0,0,20
2,6,0,0,21.44,0,21.44,0,0,20
3,4,0,1,10.21,0,10.21,0,0,20
4,4,0,2,7.27,0,7.27,0,0,20
5,4,0,3,11.01,0,11.01,0,0,20
6,4,0,4,17.42,0,17.42,0,0,20
7,2,0,0,5.63,0,5.63,0,0,20
8,3,0,0,9.6,0,9.6,0,0,20
9,5,0,0,12.55,0,12.55,0,1,20
10,1,0,0,5.76,0,5.76,0,0,20
11,1,0,1,9.2,0,9.2,1,0,20
12,2,0,1,6.75,0,6.75,2,0,20
13,2,0,2,6.15,0,6.15,3,0,20
14,5,0,1,11.58,0,11.58,4,0,20
15,1,0,2,10.1,0,10.1,5,0,20
16,1,0,3,19.98,0,19.98,6,0,20
17,3,0,1,7.97,0,7.97,7,0,20
18,2,0,3,7.04,0,7.04,8,0,20
19,6,0,1,15.05,0,15.05,9,0,20
20,6,0,2,14.39,0,14.39,10,0,20
21,3,0,2,12.37,0,12.37,11,0,20
22,2,0,4,12.41,0,12.41,12,0,20
23,5,0,2,16.81,0,16.81,13,0,20
23,6,0,4,16.81,0,16.81,13,0,20
24,6,0,3,19.09,0,19.09,14,0,20
25,3,0,3,12.16,0,12.16,15,0,20
26,5,0,3,8.68,0,8.68,16,0,20
