idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,2,13.1,0,13.1,0,1,20
2,3,0,0,19.03,0,19.03,0,0,20
3,1,0,0,11.39,0,11.39,0,0,20
4,5,0,2,23.35,0,23.35,0,1,20
5,6,0,0,8.31,0,8.31,0,0,20
6,1,0,1,7.3,0,7.3,0,0,20
7,5,0,0,13.16,0,13.16,0,0,20
8,5,0,1,17.48,0,17.48,0,0,20
9,1,0,2,12.89,0,12.89,0,1,20
10,3,0,1,11.68,0,11.68,0,0,20
11,2,0,0,12.99,0,12.99,1,0,20
12,4,0,0,5.73,0,5.73,2,0,20
13,6,0,1,20.91,0,20.91,3,0,20
14,2,0,1,7.29,0,7.29,4,0,20
15,1,0,3,18.95,0,18.95,5,0,20
16,5,0,3,21.8,0,21.8,6,0,20
17,3,0,3,17.04,0,17.04,7,0,20
18,4,0,1,8.15,0,8.15,8,0,20
19,6,0,2,21.73,0,21.73,9,0,20
20,2,0,2,14.16,0,14.16,10,0,20
21,2,0,3,14.27,0,14.27,11,0,20
22,6,0,3,23.96,0,23.96,12,0,20
23,1,0,4,22.67,0,22.67,13,0,20
24,3,0,4,20.06,0,20.06,14,0,20
25,4,0,2,10.12,0,10.12,15,0,20
26,4,0,3,7.26,0,7.26,16,0,20
27,4,0,4,9.34,0,9.34,17,0,20
