idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,14.63,0,14.63,0,0,20
2,4,0,0,11.54,0,11.54,0,0,20
3,2,0,0,6.25,0,6.25,0,1,20
4,2,0,3,9.89,0,9.89,0,1,20
5,2,0,1,11.8,0,11.8,0,1,20
6,4,0,1,19.29,0,19.29,0,0,20
7,6,0,0,17.19,0,17.19,0,1,20
8,4,0,2,11.06,0,11.06,0,0,20
9,2,0,2,10.8,0,10.8,0,1,20
10,4,0,3,23.45,0,23.45,0,0,20
11,3,0,0,11.35,0,11.35,1,0,20
12,3,0,1,10.62,0,10.62,2,0,20
13,6,0,1,22.87,0,22.87,3,0,20
14,3,0,2,9.87,0,9.87,4,0,20
15,3,0,3,14.3,0,14.3,5,0,20
16,2,0,4,13.94,0,13.94,6,0,20
17,1,0,0,6.6,0,6.6,7,0,20
18,1,0,1,5.05,0,5.05,8,0,20
19,6,0,2,23.41,0,23.41,9,0,20
20,5,0,1,12.16,0,12.16,10,0,20
21,3,0,4,18.66,0,18.66,11,0,20
22,1,0,2,10.54,0,10.54,12,0,20
23,5,0,2,11.25,0,11.25,13,0,20
24,5,0,3,12.8,0,12.8,14,0,20
25,6,0,3,21.14,0,21.14,15,0,20
26,1,0,3,9.0,0,9.0,16,0,20
27,6,0,4,18.89,0,18.89,17,0,20
