idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,9.66,0,9.66,0,0,20
2,5,0,1,22.26,0,22.26,0,0,20
3,1,0,0,23.31,0,23.31,0,0,20
4,4,0,0,15.83,0,15.83,0,0,20
5,6,0,0,8.53,0,8.53,0,0,20
6,4,0,1,8.06,0,8.06,0,0,20
7,3,0,0,11.59,0,11.59,0,0,20
8,2,0,0,21.06,0,21.06,0,0,20
9,4,0,2,14.94,0,14.94,0,0,20
10,3,0,1,11.92,0,11.92,0,1,20
11,4,0,3,18.36,0,18.36,1,0,20
12,2,0,1,21.43,0,21.43,2,0,20
13,3,0,2,15.12,0,15.12,3,0,20
14,6,0,1,11.29,0,11.29,4,0,20
15,1,0,1,23.38,0,23.38,5,0,20
16,3,0,3,16.97,0,16.97,6,0,20
17,6,0,2,15.43,0,15.43,7,0,20
18,1,0,2,9.34,0,9.34,8,0,20
19,1,0,3,9.64,0,9.64,9,0,20
20,6,0,3,15.87,0,15.87,10,0,20
21,5,0,2,18.84,0,18.84,11,0,20
22,4,0,4,23.94,0,23.94,12,0,20
23,6,0,4,15.35,0,15.35,13,0,20
24,2,0,2,18.78,0,18.78,14,0,20
25,3,0,4,21.12,0,21.12,15,0,20
26,2,0,3,6.25,0,6.25,16,0,20
27,2,0,4,7.87,0,7.87,17,0,20
