Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 500.267639, -0.093927, 114.840324, -1.414403, 0.018544, -0.011369, 16.049999, 0, 16.049999, 0, 0, 0
2, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.986084, -0.005520, 113.111450, 0.020600, 0.000004, -0.005764, 23.110001, 0, 23.110001, 0, 0, 0
3, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.962402, -0.007236, 113.027718, 0.049116, -0.000007, -0.007275, 11.160000, 0, 11.160000, 0, 0, 0
4, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.855713, -0.044065, 339.236053, 0.061401, -0.000010, -0.014618, 19.450001, 0, 19.450001, 0, 0, 0
5, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 517.246277, -0.491130, 792.540771, -1.292950, 0.005031, -0.047836, 23.160000, 0, 23.160000, 0, 0, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 505.964417, -0.157538, 340.599396, -1.438195, -0.001519, -0.034334, 22.330000, 0, 22.330000, 0, 0, 0
7, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 511.653259, -0.324492, 566.410217, -1.364857, 0.003567, -0.044532, 22.840000, 0, 22.840000, 0, 0, 0
8, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.660400, -0.062211, 339.069916, 0.126438, -0.000008, -0.022694, 11.730000, 0, 11.730000, 0, 0, 0
9, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 256.861389, -0.042546, 118.513474, -3.230327, 0.005318, 0.015081, 7.970000, 0, 7.970000, 0, 0, 0
10, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 268.875732, -0.028367, 344.109344, -2.891771, 0.000244, -0.006396, 14.000000, 0, 14.000000, 0, 0, 0
11, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.575562, -0.110309, 565.424194, 0.074876, -0.000025, -0.018003, 21.900000, 0, 21.900000, 0, 0, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.691284, -0.009662, 112.932007, -0.210444, 0.014593, -0.010384, 8.480000, 0, 8.480000, 0, 0, 0
13, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 747.361206, -0.053731, 338.789429, -0.173078, 0.009033, -0.021842, 12.060000, 0, 12.060000, 0, 0, 0
14, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.980103, -0.004884, 113.172440, 0.025718, 0.000003, -0.003271, 12.510000, 0, 12.510000, 0, 0, 0
15, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 279.880280, -0.045843, 570.116089, -2.789224, 0.001733, -0.022186, 20.820000, 0, 20.820000, 0, 0, 0
16, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.067749, -0.173735, 565.186096, 0.178554, -0.000023, -0.033608, 12.020000, 0, 12.020000, 0, 0, 0
17, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 747.948730, -0.152729, 564.759888, -0.152246, 0.006616, -0.031243, 11.390000, 0, 11.390000, 0, 0, 0
18, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.865479, -0.020487, 339.375763, 0.025089, 0.000018, -0.004188, 15.020000, 0, 15.020000, 0, 0, 0
19, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 748.546570, -0.312182, 790.878113, -0.111214, 0.005559, -0.037539, 11.540000, 0, 11.540000, 0, 0, 0
20, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1243.295532, -0.318721, 791.366821, 0.203309, -0.000036, -0.039013, 8.080000, 0, 8.080000, 0, 0, 0
