Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 335.768463, -0.255246, 221.490036, -22.441595, 0.026592, -0.033532, 9.460000, 0, 9.000000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 553.179810, -0.341352, 148.790146, -22.350992, 0.007591, -0.150719, 8.450000, 0, 8.000000, 0, 0, 0
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 424.269928, -0.768052, 432.889191, -23.071188, 0.012240, -0.124138, 13.950000, 0, 13.000000, 0, 0, 0
4, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 514.114929, -0.667964, 641.726501, -23.326494, 0.003579, -0.125298, 14.390000, 0, 14.000000, 0, 0, 0
5, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 800.215088, -0.203804, 147.623627, -22.307064, 0.036215, 0.086877, 7.840000, 0, 7.000000, 0, 0, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 641.621277, -0.841492, 358.567444, -23.174042, -0.002296, -0.203247, 22.760000, 0, 22.000000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 890.129395, -0.077223, 356.751465, -23.070831, 0.049466, 0.206043, 9.450000, 0, 9.000000, 0, 0, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1049.367188, -0.010671, 148.048065, -22.796854, -0.000362, -0.045310, 7.850000, 0, 7.000000, 0, 0, 0
9, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 799.195007, 1.145005, 835.572937, -67.728127, 6.062652, -3.646738, 20.360001, 0, 20.000000, 0, 0, 0
10, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 990.986511, 0.466800, 569.652466, -27.256472, 0.069105, 0.084608, 12.840000, 0, 12.000000, 0, 0, 0
11, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1105.541504, 1.542443, 769.860779, -29.469545, -0.019872, 0.102970, 16.700001, 0, 16.000000, 0, 0, 0
12, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1143.340942, 0.183254, 356.933655, -24.969719, 0.045806, -0.010999, 9.210000, 0, 9.000000, 0, 0, 0
13, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1252.278320, 0.375504, 564.836609, -29.369146, -0.007606, -0.023334, 13.050000, 0, 13.000000, 0, 0, 0
14, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1219.322632, -4.212265, 965.529358, -29.500570, 0.105231, 0.060861, 19.680000, 0, 19.000000, 0, 0, 0
15, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1366.645386, -0.007606, 760.819397, -29.820553, 0.109180, -0.081920, 16.850000, 0, 16.000000, 0, 0, 0
16, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1300.156006, 0.012789, 149.258759, -23.598770, 0.012702, 0.030362, 11.340000, 0, 11.000000, 0, 0, 0
17, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1554.071289, 0.023500, 149.560669, -25.287279, 0.008094, -0.192441, 11.050000, 0, 11.000000, 0, 0, 0
18, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1479.711670, -0.253491, 956.665222, -29.834641, 0.146728, -0.122093, 17.730000, 0, 17.000000, 0, 0, 0
19, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1668.416504, -0.038501, 357.310211, -31.410170, 0.046565, -0.020239, 10.110000, 0, 10.000000, 0, 0, 0
20, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1402.382812, -0.102116, 358.736786, -27.224049, 0.014887, 0.153187, 14.130000, 0, 14.000000, 0, 0, 0
21, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1516.645386, 0.635834, 559.300110, -29.404335, -0.034346, 0.188489, 21.219999, 0, 21.000000, 0, 0, 0
22, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1786.643311, 0.100513, 549.779236, -31.233444, 0.075150, 0.010499, 10.550000, 0, 10.000000, 0, 0, 0
23, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1903.951660, 0.295644, 742.936462, -31.242834, 0.073125, 0.014600, 20.860001, 0, 20.000000, 0, 0, 0
24, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2021.093994, 0.710131, 936.345215, -31.259375, 0.135089, -0.018709, 11.640000, 0, 11.000000, 0, 0, 0
25, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 731.360840, -1.468858, 566.495361, -23.253292, 0.010928, -0.218381, 23.100000, 0, 23.000000, 0, 0, 0
26, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1002.034851, 1.858159, 1049.868774, -30.160250, -0.014349, 2.311740, 10.810000, 0, 10.000000, 0, 0, 0
27, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1630.554199, 1.441697, 754.816772, -29.531736, -0.103197, 0.221408, 6.400000, 0, 6.000000, 0, 0, 0
