Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 280.687164, -0.178752, 126.211456, -7.100534, -0.013941, -0.009322, 17.260000, 0, 17.000000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 308.854919, -0.242543, 350.632721, -6.977435, -0.001169, -0.029560, 19.240000, 0, 19.000000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 511.942627, -0.109934, 124.763275, -6.728466, -0.009210, 0.021958, 14.250000, 0, 14.000000, 0, 0, 0
4, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 756.619568, -0.106004, 121.548035, -5.009876, 0.002550, 0.000582, 13.950000, 0, 13.000000, 0, 0, 0
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 539.849976, -0.343169, 348.609772, -6.638850, 0.031375, -0.037093, 14.560000, 0, 14.000000, 0, 0, 0
6, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 336.110138, -0.205989, 575.421631, -6.746935, 0.031145, -0.045773, 22.910000, 0, 22.000000, 0, 0, 0
7, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 353.142365, -1.024728, 812.703125, -0.763785, 0.053412, -0.071181, 23.730000, 0, 23.000000, 0, 0, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1002.333191, -0.013173, 118.846375, -3.430184, -0.004052, 0.003012, 12.790000, 0, 12.000000, 0, 0, 0
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 777.501221, -0.247827, 346.544739, -5.271425, 0.052237, -0.009408, 14.450000, 0, 14.000000, 0, 0, 0
10, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1248.043823, -0.260300, 114.709740, -2.255065, 0.058858, -0.015891, 5.990000, 0, 5.000000, 0, 0, 0
11, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 566.675537, -0.608838, 572.941650, -6.332389, 0.030435, -0.073621, 21.959999, 0, 21.000000, 0, 0, 0
12, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 798.755615, -0.381465, 571.365662, -5.139452, 0.042214, -0.041958, 20.549999, 0, 20.000000, 0, 0, 0
13, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1257.892822, -0.120779, 340.350952, -2.781158, 0.022114, 0.068817, 12.710000, 0, 12.000000, 0, 0, 0
14, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1016.410278, -0.045530, 344.745087, -3.667920, -0.012195, -0.010622, 19.780001, 0, 19.000000, 0, 0, 0
