Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.945435, -0.010449, 112.872345, 0.053465, -0.000001, -0.009353, 11.790000, 0, 11.790000, 0, 0, 0
2, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.936584, 0.084683, 112.962585, -0.388364, -0.034477, -0.021326, 15.580000, 0, 15.580000, 0, 0, 0
3, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.979614, -0.001361, 113.168579, 0.020136, 0.002821, -0.003042, 16.549999, 0, 16.549999, 0, 0, 0
4, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 507.812317, -0.043972, 120.238297, -3.854174, -0.044326, -0.021954, 5.030000, 0, 5.030000, 0, 0, 0
5, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.547974, -0.088699, 338.756165, 0.174582, -0.000035, -0.032792, 14.950000, 0, 14.950000, 0, 0, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1245.097168, 0.056721, 339.369507, 0.020609, -0.034232, -0.003926, 21.830000, 0, 21.830000, 0, 0, 0
7, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.707397, -0.251930, 564.756531, 0.263360, -0.000088, -0.050354, 17.150000, 0, 17.150000, 0, 0, 0
8, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 523.094788, -0.113392, 345.478943, -3.772591, -0.031561, -0.055234, 11.360000, 0, 11.360000, 0, 0, 0
9, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 750.170654, -0.001317, 115.467476, -2.061115, -0.025288, 0.010641, 6.620000, 0, 6.620000, 0, 0, 0
10, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 537.764648, -0.368950, 570.948120, -3.786639, -0.038543, -0.055791, 13.510000, 0, 13.510000, 0, 0, 0
11, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 780.424622, 0.520165, 794.900696, -87.468735, -179.086334, 179.076324, 18.840000, 0, 18.840000, 0, 0, 0
12, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 998.024414, 0.082008, 339.334778, -0.690658, -0.025641, -0.012829, 16.889999, 0, 16.889999, 0, 0, 0
13, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 759.090942, 0.041059, 341.652405, -2.415862, -0.009899, 0.027641, 12.820000, 0, 12.820000, 0, 0, 0
14, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 769.159180, 0.215692, 567.593628, -2.556935, -0.040923, 0.047169, 16.580000, 0, 16.580000, 0, 0, 0
15, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1001.527588, -0.039269, 565.473572, -0.782795, -0.013095, -0.037644, 20.549999, 0, 20.549999, 0, 0, 0
16, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 278.134338, -0.151402, 119.191124, -3.725850, -0.029635, 0.004287, 7.190000, 0, 7.190000, 0, 0, 0
17, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1491.583862, -0.467574, 790.917114, 0.298931, -0.000113, -0.058238, 22.610001, 0, 22.610001, 0, 0, 0
18, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 292.668518, -0.051445, 344.827820, -3.744091, -0.016237, -0.012153, 10.250000, 0, 10.250000, 0, 0, 0
19, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 308.402466, -0.555848, 570.388000, -3.806783, -0.039640, -0.042811, 13.960000, 0, 13.960000, 0, 0, 0
20, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1048.619507, -1.908399, 792.434753, -89.216766, 178.730881, -179.385544, 19.930000, 0, 19.930000, 0, 0, 0
