Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.698914, -0.010717, 113.049500, 0.000003, 0.015762, -0.010782, 14.900000, 0, 14.900000, 0, 0, 0
2, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.898804, -0.018353, 112.540192, 0.085103, -0.000024, -0.015265, 5.960000, 0, 5.960000, 0, 0, 0
3, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 748.245972, -0.083838, 114.206894, -0.763285, 0.023881, -0.004394, 13.890000, 0, 13.890000, 0, 0, 0
4, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.258179, -0.142572, 338.316833, 0.261367, -0.000117, -0.049338, 13.110000, 0, 13.110000, 0, 0, 0
5, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 505.132690, -0.138042, 117.297646, -2.635858, -0.021858, -0.039752, 8.450000, 0, 8.450000, 0, 0, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 517.371277, -0.410298, 343.080658, -3.060416, 0.063171, -0.063828, 9.990000, 0, 9.990000, 0, 0, 0
7, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.982788, -0.007267, 113.057922, 0.022585, 0.000006, -0.008127, 7.340000, 0, 7.340000, 0, 0, 0
8, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 275.788025, 0.170862, 118.119537, -2.517123, -0.026631, 0.044499, 6.340000, 0, 6.340000, 0, 0, 0
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 751.366272, -0.189770, 340.274658, -0.761201, 0.038872, -0.004850, 18.010000, 0, 18.010000, 0, 0, 0
10, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.827271, -0.057860, 339.166626, 0.072283, -0.000026, -0.018185, 9.600000, 0, 9.600000, 0, 0, 0
11, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.036987, -0.377089, 564.233215, 0.366763, -0.000224, -0.069823, 13.730000, 0, 13.730000, 0, 0, 0
12, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.732666, -0.045715, 339.129944, 0.050683, -0.003392, -0.020012, 19.190001, 0, 19.190001, 0, 0, 0
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 529.906433, -0.494836, 568.832153, -3.158291, 0.056128, -0.044004, 11.460000, 0, 11.460000, 0, 0, 0
14, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1490.485596, -0.673300, 790.375854, 0.414262, -0.000278, -0.079691, 23.260000, 0, 23.260000, 0, 0, 0
15, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 764.015747, 0.005981, 567.049438, -1.243535, -0.025151, 0.000712, 9.120000, 0, 9.120000, 0, 0, 0
16, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 287.734558, 0.235025, 345.174103, -3.104641, -0.005580, 0.056903, 7.840000, 0, 7.840000, 0, 0, 0
17, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 543.635864, -0.574118, 794.612122, -3.208282, -0.029569, -0.035675, 18.559999, 0, 18.559999, 0, 0, 0
18, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.614075, -0.115523, 565.304993, 0.085618, -0.025174, -0.025338, 19.900000, 0, 19.900000, 0, 0, 0
19, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.499390, -0.139056, 565.351379, 0.088931, -0.000025, -0.022028, 9.650000, 0, 9.650000, 0, 0, 0
20, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 300.724731, -0.288290, 571.206543, -3.172053, 0.061836, 0.083345, 8.260000, 0, 8.260000, 0, 0, 0
