Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.966797, -0.002278, 110.760460, 0.032682, 0.000190, -0.001961, 22.230000, 0, 0, 0.000000, 0
2, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.723145, -0.022949, 332.116028, 0.119548, 0.000190, -0.009379, 13.620000, 0, 0, 0.000000, 0
3, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.642151, -0.006108, 110.357613, -0.534093, -0.003347, 0.002514, 11.880000, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1242.095459, -0.078650, 553.431580, 0.230646, 0.000166, -0.019169, 10.570000, 0, 0, 0.000000, 0
5, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 267.370544, -0.021069, 116.430069, -2.921032, -0.000806, -0.000110, 18.020000, 0, 0, 0.000000, 0
6, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.575073, -0.005060, 110.602829, 0.021280, 0.000023, -0.005108, 9.520000, 0, 0, 0.000000, 0
7, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 503.931946, -0.007192, 117.096924, -3.375136, 0.002718, -0.002653, 23.959999, 0, 0, 0.000000, 0
8, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1241.069214, -0.168271, 774.892883, 0.303639, 0.000125, -0.026160, 14.290000, 0, 0, 0.000000, 0
9, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 748.854736, -0.014218, 113.454597, -1.842094, -0.005456, -0.001713, 13.400000, 0, 0, 0.000000, 0
10, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1239.816284, -0.276160, 996.459473, 0.336314, 0.000087, -0.029281, 10.970000, 0, 0, 0.000000, 0
11, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 287.899292, 0.042269, 338.149658, -3.318002, 0.005320, 0.005552, 12.350000, 0, 0, 0.000000, 0
12, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 996.792847, -0.005057, 331.638611, -0.619776, -0.020554, -0.010958, 22.980000, 0, 0, 0.000000, 0
13, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 999.453918, -0.068846, 552.894653, -0.758194, -0.030675, -0.019014, 17.910000, 0, 0, 0.000000, 0
14, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.365601, -0.038943, 332.045441, 0.108957, 0.000021, -0.012233, 19.730000, 0, 0, 0.000000, 0
15, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1002.484619, -0.134432, 774.195007, -0.742215, -0.043822, -0.023415, 19.170000, 0, 0, 0.000000, 0
16, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1490.889771, -0.091620, 553.619934, 0.133903, 0.000000, -0.014746, 21.930000, 0, 0, 1.000000, 1
17, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 518.808899, 0.045306, 337.853851, -3.501297, -0.060558, 0.004331, 9.280000, 0, 0, 2.000000, 2
18, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 303.313965, 0.264915, 559.521057, -3.369581, -0.061771, 0.004813, 10.790000, 0, 0, 3.000000, 3
19, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1005.926514, -0.238987, 995.681458, -0.699339, -0.039984, -0.026299, 20.450001, 0, 0, 4.000000, 4
20, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 756.163391, -0.013519, 334.522949, -1.941370, -0.027150, -0.011466, 14.690000, 0, 0, 5.000000, 5
21, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 532.244141, -0.015987, 559.181091, -3.420339, -0.047791, 0.004137, 19.629999, 0, 0, 6.000000, 6
22, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 763.784302, -0.040279, 555.656189, -1.889044, -0.047911, -0.015024, 19.490000, 0, 0, 7.000000, 7
23, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 771.757812, -0.116733, 777.042908, -1.864781, -0.043932, -0.017633, 19.559999, 0, 0, 8.000000, 8
