Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1247.294800, -0.902526, 1016.449036, -0.253478, -0.020204, -0.091823, 19.219999, 0, 19.219999, 0, 0, 0
2, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.323669, 0.133470, 112.828201, -0.410984, -0.069014, 0.006499, 17.950001, 0, 17.950001, 0, 0, 0
3, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1246.341675, -0.527430, 790.301208, -0.208973, -0.028679, -0.082946, 13.860000, 0, 13.860000, 0, 0, 0
4, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1004.044250, -0.025442, 790.422729, -0.773475, -0.243548, -0.056165, 22.580000, 0, 22.580000, 0, 0, 0
5, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1245.019165, -0.086873, 338.573456, -0.205712, -0.010690, -0.041446, 11.140000, 0, 11.140000, 0, 0, 0
6, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 998.349854, 0.181344, 338.648254, -0.642992, -0.155118, -0.018885, 18.559999, 0, 18.559999, 0, 0, 0
7, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 253.060272, -0.050908, 116.586464, -1.886981, 0.009882, -0.012572, 23.980000, 0, 23.980000, 0, 0, 0
8, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 261.175385, -0.169796, 342.502502, -1.866876, 0.039380, -0.024079, 17.559999, 0, 17.559999, 0, 0, 0
9, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 274.724243, -0.310448, 568.425781, -1.837917, 0.084642, -0.044058, 8.750000, 0, 8.750000, 0, 0, 0
10, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 550.061523, -2.263748, 792.418091, -89.031769, -179.885498, 179.582230, 10.550000, 0, 10.550000, 0, 0, 0
11, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1011.471863, 0.547145, 1016.529480, -0.815297, -0.232722, -0.046657, 23.620001, 0, 23.620001, 0, 0, 0
12, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.769409, -0.010923, 112.792694, -0.034611, 0.014045, -0.006609, 10.260000, 0, 10.260000, 0, 0, 0
13, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1001.059509, 0.154565, 564.383972, -0.669786, -0.221789, -0.034759, 19.980000, 0, 19.980000, 0, 0, 0
14, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1245.703857, -0.238742, 564.345398, -0.113228, -0.028778, -0.062988, 12.810000, 0, 12.810000, 0, 0, 0
15, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 775.032898, -2.088323, 712.753357, -85.346939, 102.669983, -103.011581, 5.360000, 0, 5.360000, 0, 0, 0
16, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 498.511536, -0.131084, 112.970917, -0.470872, 0.060357, 0.027293, 11.260000, 0, 11.260000, 0, 0, 0
17, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.927856, 0.003485, 113.145691, 0.042349, -0.000616, -0.003804, 9.720000, 0, 9.720000, 0, 0, 0
18, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.955444, -0.008651, 112.952988, 0.045764, -0.000013, -0.006746, 7.000000, 0, 7.000000, 0, 0, 0
19, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 501.213379, -0.175569, 339.443359, -0.930244, 0.087126, -0.003101, 11.990000, 0, 11.990000, 0, 0, 0
20, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 505.350555, -0.159646, 565.574524, -0.986602, 0.087988, 0.014567, 19.660000, 0, 19.660000, 0, 0, 0
21, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.596069, -0.074705, 338.800751, 0.165804, -0.000043, -0.029022, 5.930000, 0, 5.930000, 0, 0, 0
22, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.723877, -0.236535, 564.616821, 0.300446, -0.000113, -0.054450, 5.090000, 0, 5.090000, 0, 0, 0
23, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1491.340576, -0.493463, 790.546021, 0.408620, -0.000207, -0.075661, 5.900000, 0, 5.900000, 0, 0, 0
24, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1489.481201, -0.851251, 1016.688660, 0.454414, 0.025042, -0.085260, 9.130000, 0, 9.130000, 0, 0, 0
25, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.794250, 0.015281, 339.342865, 0.045152, -0.006580, -0.005168, 16.510000, 0, 16.510000, 0, 0, 0
