idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,11.92,0,11.92,0,0,20
2,1,0,0,12.93,0,12.93,0,0,20
3,1,0,4,19.79,0,19.79,0,1,20
4,3,0,0,18.28,0,18.28,0,0,20
5,3,0,1,17.19,0,17.19,0,0,20
6,3,0,4,23.31,0,23.31,0,1,20
7,3,0,2,6.63,0,6.63,0,0,20
8,1,0,1,10.72,0,10.72,0,0,20
9,5,0,1,5.58,0,5.58,0,0,20
10,5,0,2,5.79,0,5.79,0,0,20
11,3,0,3,21.66,0,21.66,0,0,20
12,1,0,2,12.78,0,12.78,0,0,20
13,5,0,3,14.66,0,14.66,0,0,20
14,5,0,4,15.23,0,15.23,0,0,20
15,1,0,3,18.05,0,18.05,0,1,20
16,2,0,0,5.4,0,5.4,1,0,20
17,2,0,1,6.65,0,6.65,2,0,20
18,2,0,2,13.79,0,13.79,3,0,20
19,4,0,0,11.35,0,11.35,4,0,20
20,2,0,3,18.65,0,18.65,5,0,20
21,6,0,0,7.02,0,7.02,6,0,20
22,4,0,1,13.88,0,13.88,7,0,20
23,6,0,1,9.97,0,9.97,8,0,20
24,6,0,2,13.56,0,13.56,9,0,20
25,4,0,2,15.58,0,15.58,10,0,20
26,2,0,4,23.58,0,23.58,11,0,20
27,6,0,3,5.58,0,5.58,12,0,20
