Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.582153, -0.004096, 110.735092, 0.022214, 0.000018, -0.003707, 13.140000, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.417603, -0.029325, 332.213776, 0.082766, 0.000019, -0.009144, 16.520000, 0, 0, 0.000000, 0
3, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 267.706970, 0.145675, 122.961967, -6.542265, -0.067027, 0.000801, 14.890000, 0, 0, 0.000000, 0
4, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1491.050049, -0.069555, 553.793701, 0.102923, 0.000000, -0.011330, 20.389999, 0, 0, 0.000000, 0
5, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 293.649780, 0.211410, 342.970978, -6.466291, -0.079097, -0.000315, 16.690001, 0, 0, 0.000000, 0
6, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.914795, -0.001941, 110.806602, -0.102637, 0.001232, -0.001800, 21.059999, 0, 0, 1.000000, 1
7, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1243.336548, -0.008313, 332.281647, -0.083555, -0.004453, -0.003746, 20.809999, 0, 0, 2.000000, 2
8, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 506.327942, -0.109858, 118.863907, -4.578785, 0.026323, -0.009950, 8.670000, 0, 0, 3.000000, 3
9, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 526.329468, -0.226972, 339.153168, -4.561120, -0.076497, 0.009754, 9.230000, 0, 0, 4.000000, 4
10, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 996.211121, -0.004156, 111.942566, -1.313793, -0.012969, 0.006207, 10.000000, 0, 0, 5.000000, 5
11, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1001.220154, 0.059254, 332.956482, -1.302682, -0.043455, 0.001982, 17.580000, 0, 0, 6.000000, 6
12, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 543.196594, -0.180153, 560.093811, -4.300697, -0.071985, 0.019149, 13.530000, 0, 0, 7.000000, 7
13, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 750.301270, -0.003734, 114.933266, -2.501437, 0.003533, -0.005730, 10.190000, 0, 0, 8.000000, 8
14, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1243.737061, -0.035001, 553.874146, -0.066453, -0.010141, -0.005257, 20.440001, 0, 0, 9.000000, 9
15, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 760.240967, -0.050821, 336.141266, -2.525342, 0.002589, -0.019033, 15.010000, 0, 0, 10.000000, 10
16, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1006.374207, 0.092772, 554.123230, -1.277850, -0.063721, 0.003054, 19.290001, 0, 0, 11.000000, 11
17, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1017.541931, -0.239745, 775.428345, -1.189917, -0.013554, 0.006229, 20.090000, 0, 0, 12.000000, 12
18, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 775.112915, 0.091990, 557.315796, -2.537387, -0.070034, -0.029710, 14.120000, 0, 0, 13.000000, 13
19, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 315.126923, 0.064715, 574.875061, -4.272758, -0.072609, 0.017784, 5.960000, 0, 0, 14.000000, 14
20, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 792.609924, -3.616481, 784.411316, -88.805222, 177.341415, -177.349609, 9.280000, 0, 0, 15.000000, 15
