idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,22.17,0,22.17,0,0,20
2,4,0,0,6.86,0,6.86,0,0,20
3,2,0,0,5.82,0,5.82,0,0,20
4,5,0,0,20.99,0,20.99,0,0,20
5,4,0,1,6.33,0,6.33,0,0,20
6,2,0,2,17.24,0,17.24,0,1,20
7,2,0,1,5.05,0,5.05,0,0,20
8,6,0,0,9.81,0,9.81,0,0,20
9,3,0,0,16.15,0,16.15,0,0,20
10,5,0,1,16.62,0,16.62,0,0,20
11,4,0,2,5.9,0,5.9,1,0,20
12,5,0,2,18.52,0,18.52,2,0,20
13,6,0,1,20.77,0,20.77,3,0,20
14,6,0,2,22.4,0,22.4,4,0,20
15,5,0,3,20.25,0,20.25,5,0,20
16,1,0,4,12.86,0,12.86,6,0,20
16,1,0,1,12.86,0,12.86,6,0,20
17,5,0,4,21.03,0,21.03,7,0,20
18,1,0,2,13.53,0,13.53,8,0,20
19,3,0,1,9.6,0,9.6,9,0,20
20,3,0,2,5.07,0,5.07,10,0,20
21,1,0,3,12.36,0,12.36,11,0,20
22,3,0,3,10.43,0,10.43,12,0,20
23,2,0,3,7.28,0,7.28,13,0,20
24,3,0,4,11.65,0,11.65,14,0,20
25,2,0,4,10.76,0,10.76,15,0,20
27,6,0,3,23.51,0,23.51,17,0,20
