idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,15.61,0,15.61,0,1,20
2,4,0,0,8.84,0,8.84,0,0,20
3,1,0,0,11.89,0,11.89,0,1,20
4,3,0,0,20.93,0,20.93,0,0,20
5,1,0,1,15.91,0,15.91,0,1,20
6,5,0,1,20.47,0,20.47,1,0,20
7,6,0,0,19.79,0,19.79,2,0,20
8,4,0,1,11.44,0,11.44,3,0,20
9,5,0,2,18.69,0,18.69,4,0,20
10,4,0,2,10.58,0,10.58,5,0,20
11,2,0,0,7.42,0,7.42,6,0,20
12,2,0,1,9.39,0,9.39,7,0,20
13,6,0,1,22.37,0,22.37,8,0,20
14,6,0,2,22.54,0,22.54,9,0,20
15,5,0,3,22.27,0,22.27,10,0,20
16,2,0,2,13.51,0,13.51,11,0,20
17,1,0,2,19.72,0,19.72,12,0,20
18,5,0,4,21.21,0,21.21,13,0,20
19,3,0,1,14.43,0,14.43,14,0,20
20,1,0,3,18.88,0,18.88,15,0,20
21,3,0,2,9.54,0,9.54,16,0,20
22,2,0,3,6.33,0,6.33,17,0,20
23,2,0,4,7.3,0,7.3,18,0,20
24,6,0,3,16.13,0,16.13,19,0,20
25,1,0,4,21.69,0,21.69,20,0,20
26,3,0,3,6.59,0,6.59,21,0,20
27,4,0,3,21.43,0,21.43,22,0,20
