idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,21.4,0,21.4,0,0,20
2,5,0,0,15.21,0,15.21,0,0,20
3,2,0,0,14.78,0,14.78,0,0,20
4,6,0,0,14.58,0,14.58,0,0,20
5,3,0,0,20.06,0,20.06,0,0,20
6,5,0,1,18.81,0,18.81,1,0,20
7,1,0,0,11.51,0,11.51,2,0,20
8,5,0,2,19.97,0,19.97,3,0,20
9,2,0,1,18.12,0,18.12,4,0,20
10,1,0,1,9.5,0,9.5,5,0,20
11,3,0,1,6.42,0,6.42,6,0,20
12,2,0,2,20.77,0,20.77,7,0,20
13,1,0,2,8.79,0,8.79,8,0,20
14,1,0,3,11.25,0,11.25,9,0,20
15,1,0,4,12.24,0,12.24,10,0,20
16,3,0,2,9.2,0,9.2,11,0,20
17,4,0,1,13.59,0,13.59,12,0,20
18,6,0,1,5.64,0,5.64,13,0,20
19,3,0,3,11.54,0,11.54,14,0,20
20,6,0,2,18.71,0,18.71,15,0,20
21,5,0,3,21.26,0,21.26,16,0,20
22,4,0,2,5.42,0,5.42,17,0,20
23,4,0,3,5.43,0,5.43,18,0,20
24,6,0,3,20.55,0,20.55,19,0,20
25,4,0,4,6.49,0,6.49,20,0,20
26,5,0,4,23.52,0,23.52,21,0,20
27,3,0,4,13.92,0,13.92,22,0,20
