Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 279.577789, -0.118307, 120.759270, -5.523838, 0.029309, -0.004301, 8.670000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 509.139893, 0.027277, 120.533401, -5.478234, 0.028382, -0.000681, 11.870000, 0, 0, 0.000000, 0
3, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 752.600220, -0.034279, 117.072556, -3.744088, -0.001036, 0.002126, 11.200000, 0, 0, 0.000000, 0
4, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 767.127441, -0.038978, 337.903259, -3.807625, -0.014849, -0.002901, 16.920000, 0, 0, 0.000000, 0
5, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 300.472321, -0.199747, 341.117249, -5.344653, 0.028921, -0.004588, 15.780000, 0, 0, 0.000000, 0
6, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 996.139038, -0.018248, 112.427902, -0.955678, 0.001571, -0.000955, 19.360001, 0, 0, 1.000000, 1
7, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.989746, -0.001914, 110.880531, 0.012969, 0.000007, -0.000911, 23.650000, 0, 0, 2.000000, 2
8, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 531.158752, -0.063251, 340.242371, -5.487032, 0.001091, -0.029502, 7.810000, 0, 0, 3.000000, 3
9, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 552.271423, -0.258399, 560.568359, -5.277837, -0.013218, -0.046147, 16.430000, 0, 0, 4.000000, 4
10, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 572.295959, -0.233910, 781.283813, -5.245285, -0.011162, -0.053633, 21.330000, 0, 0, 5.000000, 5
11, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 322.714386, -0.415768, 561.442505, -5.246209, -0.011912, -0.001316, 7.520000, 0, 0, 6.000000, 6
12, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 342.579834, -0.433366, 782.010681, -5.346709, -0.010769, -0.004458, 19.809999, 0, 0, 7.000000, 7
13, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 783.169739, -0.101810, 559.801758, -4.286194, -0.014614, -0.003548, 22.549999, 0, 0, 8.000000, 8
14, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1001.093201, -0.032175, 334.758209, -1.349817, -0.013834, -0.002302, 23.530001, 0, 0, 9.000000, 9
15, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1242.932007, -0.005892, 332.482880, 0.013480, -0.000003, -0.001073, 18.290001, 0, 0, 10.000000, 10
