Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 272.013092, -0.048495, 110.851326, -0.198069, 0.013248, 0.001951, 13.810000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 513.220398, -0.080297, 124.091164, -7.165970, 0.014831, -0.007079, 13.350000, 0, 0, 0.000000, 0
3, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 541.706970, -0.010770, 343.590332, -7.335077, 0.003593, 0.009151, 22.900000, 0, 0, 0.000000, 0
4, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1003.641113, 0.889406, 110.934036, -0.327613, 0.013344, -0.015780, 12.600000, 0, 0, 0.000000, 0
5, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1615.220581, -0.926153, 158.615234, -50.959412, 0.126817, -0.013890, 11.290000, 0, 0, 0.000000, 0
6, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1013.509644, 0.823846, 332.589722, -0.341334, 0.006461, -0.012335, 20.969999, 0, 0, 1.000000, 1
7, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 570.006104, -0.028449, 563.198730, -7.399413, 0.003622, 0.004917, 11.100000, 0, 0, 2.000000, 2
8, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 754.373291, 0.026437, 118.824776, -4.513782, 0.004923, 0.000763, 8.280000, 0, 0, 3.000000, 3
9, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1848.933716, 24.988993, 241.619827, 43.782116, 0.319611, 2.058040, 18.030001, 0, 0, 4.000000, 4
10, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 774.777771, 0.027118, 342.123230, -5.905261, 0.007071, -0.001533, 16.680000, 0, 0, 5.000000, 5
11, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1010.309265, -0.234777, 557.628418, -89.766380, 179.503387, -179.426773, 14.950000, 0, 0, 6.000000, 6
12, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.955566, 0.000309, 110.888977, 0.037898, 0.005936, 0.000652, 23.740000, 0, 0, 7.000000, 7
13, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 2103.498779, -12.454568, 113.182121, -1.203499, -2.645664, 0.006417, 18.040001, 0, 0, 8.000000, 8
14, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 314.259583, -0.084085, 368.222473, -7.354803, 0.004464, 0.156974, 5.400000, 0, 0, 9.000000, 9
15, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 342.671173, -0.007035, 587.968018, -7.373977, -0.000373, 0.145688, 6.510000, 0, 0, 10.000000, 10
