Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 258.030029, -0.040123, 120.418495, -4.125232, -0.000902, 0.001972, 14.380000, 0, 14.380000, 0, 0, 0
2, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 274.403687, -0.001576, 345.778473, -4.123266, -0.007640, 0.025428, 18.990000, 0, 18.990000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 502.118042, -0.166509, 115.796211, -2.438624, 0.047242, -0.035830, 6.960000, 0, 6.960000, 0, 0, 0
4, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 290.635315, 0.047068, 571.401062, -3.999769, 0.000054, 0.014540, 22.860001, 0, 22.860001, 0, 0, 0
5, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 512.445557, -0.130137, 341.540070, -2.483356, -0.005575, 0.012535, 20.830000, 0, 20.830000, 0, 0, 0
6, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 746.928162, -0.027037, 113.156296, 0.042716, 0.006823, 0.000581, 20.530001, 0, 20.530001, 0, 0, 0
7, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 302.616333, 0.178240, 801.723450, -1.788286, 0.015981, 0.024262, 23.879999, 0, 23.879999, 0, 0, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.978271, -0.009448, 112.957397, 0.019305, -0.000006, -0.010016, 7.820000, 0, 7.820000, 0, 0, 0
9, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.785461, -0.078297, 338.964050, 0.104487, -0.000078, -0.026396, 10.680000, 0, 10.680000, 0, 0, 0
10, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 522.682068, -0.056914, 567.235962, -2.464152, 0.000697, 0.020152, 22.870001, 0, 22.870001, 0, 0, 0
11, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.980103, -0.004878, 113.172478, 0.025665, 0.000008, -0.003266, 11.240000, 0, 11.240000, 0, 0, 0
12, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.865723, -0.020434, 339.375793, 0.025041, 0.000014, -0.004180, 13.480000, 0, 13.480000, 0, 0, 0
13, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 995.310608, -0.196369, 565.134155, 0.133429, -0.000097, -0.032550, 17.799999, 0, 17.799999, 0, 0, 0
14, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.995239, -0.001680, 113.182068, 0.005631, 0.000005, -0.001016, 6.610000, 0, 6.610000, 0, 0, 0
15, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 746.794373, -0.034486, 339.374268, 0.067559, 0.000086, -0.001566, 21.330000, 0, 21.330000, 0, 0, 0
