idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,6.64,0,6.64,0,0,20
2,5,0,0,5.11,0,5.11,0,0,20
3,1,0,0,5.65,0,5.65,0,0,20
4,6,0,0,19.26,0,19.26,0,1,20
5,6,0,2,23.9,0,23.9,0,0,20
5,5,0,1,23.9,0,23.9,0,0,20
6,4,0,0,10.52,0,10.52,0,0,20
7,1,0,1,5.92,0,5.92,0,1,20
8,3,0,0,14.38,0,14.38,1,0,20
9,4,0,1,16.01,0,16.01,2,0,20
10,6,0,1,23.4,0,23.4,3,0,20
11,4,0,2,20.59,0,20.59,4,0,20
12,1,0,2,7.29,0,7.29,5,0,20
13,2,0,1,12.36,0,12.36,6,0,20
14,4,0,3,21.34,0,21.34,7,0,20
15,2,0,2,15.07,0,15.07,8,0,20
16,1,0,3,20.61,0,20.61,9,0,20
17,3,0,1,8.75,0,8.75,10,0,20
19,3,0,2,13.29,0,13.29,12,0,20
20,2,0,3,14.96,0,14.96,13,0,20
21,5,0,2,7.55,0,7.55,14,0,20
22,4,0,4,22.77,0,22.77,15,0,20
23,1,0,4,19.94,0,19.94,16,0,20
24,3,0,3,12.0,0,12.0,17,0,20
25,2,0,4,17.41,0,17.41,18,0,20
26,5,0,3,7.8,0,7.8,19,0,20
27,6,0,3,22.83,0,22.83,20,0,20
