Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 750.000366, -0.059076, 115.658508, -1.806319, 0.012395, -0.006817, 13.980000, 0, 13.980000, 0, 0, 0
2, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 264.917236, -0.076866, 123.247017, -5.363798, -0.009728, -0.021209, 7.940000, 0, 7.940000, 0, 0, 0
3, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 757.364685, -0.148957, 341.257019, -1.959169, -0.004165, -0.034096, 13.000000, 0, 13.000000, 0, 0, 0
4, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.945679, -0.006516, 113.007187, 0.091413, -0.000031, -0.004880, 23.000000, 0, 23.000000, 0, 0, 0
5, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 286.722382, -0.185702, 348.409485, -5.237588, -0.013891, -0.023850, 5.910000, 0, 5.910000, 0, 0, 0
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 504.971039, 0.086633, 118.894585, -3.448391, -0.060527, 0.037797, 9.030000, 0, 9.030000, 0, 0, 0
7, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.422119, -0.062501, 338.976685, 0.226760, -0.000028, -0.025836, 18.959999, 0, 18.959999, 0, 0, 0
8, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.320557, -0.206609, 564.919678, 0.363322, -0.000057, -0.048915, 15.620000, 0, 15.620000, 0, 0, 0
9, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 765.157959, -0.259756, 566.839600, -1.874897, -0.027051, -0.044460, 14.580000, 0, 14.580000, 0, 0, 0
10, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 773.273254, -0.524124, 792.750000, -1.755383, -0.034348, -0.059830, 14.550000, 0, 14.550000, 0, 0, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 519.740784, 0.042196, 343.911957, -3.317809, -0.010005, -0.028140, 9.420000, 0, 9.420000, 0, 0, 0
12, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1241.720703, -0.433079, 790.964966, 0.444985, -0.000080, -0.066044, 18.600000, 0, 18.600000, 0, 0, 0
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 533.293579, -0.075851, 569.440491, -3.315242, -0.023865, -0.032922, 10.260000, 0, 10.260000, 0, 0, 0
14, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.362366, -0.025081, 112.958054, -0.492864, 0.018791, -0.007907, 11.610000, 0, 11.610000, 0, 0, 0
15, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1239.870117, -0.710125, 1017.125916, 0.480211, -0.000098, -0.073988, 17.590000, 0, 17.590000, 0, 0, 0
16, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.964600, -0.010144, 112.956833, 0.029813, -0.000011, -0.009679, 15.260000, 0, 15.260000, 0, 0, 0
17, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.728149, -0.075410, 338.984192, 0.105592, -0.000047, -0.024683, 23.840000, 0, 23.840000, 0, 0, 0
18, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1493.204468, -0.199983, 565.025940, 0.172030, -0.000109, -0.038583, 15.100000, 0, 15.100000, 0, 0, 0
19, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 998.712219, -0.106013, 338.806763, -0.753474, 0.016600, -0.036122, 10.400000, 0, 10.400000, 0, 0, 0
20, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 544.016174, -0.313799, 798.006897, -1.960730, -0.044389, -0.017358, 14.130000, 0, 14.130000, 0, 0, 0
21, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1001.704163, -0.272500, 564.616272, -0.671306, 0.019542, -0.043122, 15.490000, 0, 15.490000, 0, 0, 0
