idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,14.44,0,14.44,0,0,20
2,2,0,1,15.03,0,15.03,0,1,20
3,2,0,0,14.22,0,14.22,0,0,20
4,2,0,3,23.35,0,23.35,0,1,20
5,2,0,2,18.1,0,18.1,0,1,20
6,1,0,0,11.57,0,11.57,1,0,20
7,1,0,1,12.7,0,12.7,2,0,20
8,3,0,1,15.38,0,15.38,3,0,20
9,4,0,0,12.38,0,12.38,4,0,20
10,5,0,0,11.48,0,11.48,5,0,20
11,6,0,0,9.87,0,9.87,6,0,20
12,3,0,2,16.68,0,16.68,7,0,20
13,6,0,1,7.57,0,7.57,8,0,20
14,6,0,2,10.48,0,10.48,9,0,20
15,3,0,3,22.02,0,22.02,10,0,20
16,1,0,2,13.28,0,13.28,11,0,20
17,1,0,3,13.63,0,13.63,12,0,20
18,5,0,1,6.37,0,6.37,13,0,20
19,1,0,4,14.08,0,14.08,14,0,20
20,4,0,1,19.45,0,19.45,15,0,20
21,4,0,2,21.47,0,21.47,16,0,20
22,6,0,3,13.48,0,13.48,17,0,20
23,5,0,2,9.95,0,9.95,18,0,20
24,6,0,4,19.01,0,19.01,19,0,20
25,5,0,3,15.11,0,15.11,20,0,20
